patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1166,7,15,33,19,1,50,100,103
0,500,5,17,19,16,13,0,0,0,0
1,0,12914,3845,2537,22679,5311,1,50,100,100
1,500,1533,1534,1467,1413,1388,0,0,0,0
2,0,1256,557,1579,3259,3454,1,50,100,100
2,500,1006,1014,774,775,776,0,0,0,0
3,0,823,311,979,2422,2424,1,50,98,98
3,500,812,813,811,811,811,0,0,0,0
4,0,741,286,947,2379,2396,1,50,97,97
4,500,725,727,729,727,726,0,0,0,0
5,0,719,239,904,1995,2353,1,50,100,104
5,500,734,737,734,733,733,0,0,0,0
6,0,674,201,871,2314,2310,1,50,98,98
6,500,637,627,628,643,627,0,0,0,0
7,0,654,167,831,2386,2515,1,50,98,98
7,500,606,596,594,593,605,0,0,0,0
8,0,610,133,803,2224,2224,1,50,97,97
8,500,571,562,563,569,566,0,0,0,0
9,0,568,97,762,2179,2161,1,50,94,94
9,500,541,525,523,522,522,0,0,0,0
