patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,5,11,18,24,1,50,100,184
0,500,4,23,32,23,15,0,0,0,0
1,0,26226,356,37605,26252,100607,1,50,100,184
1,500,270,317,309,314,288,0,0,0,0
2,0,267,273,2561,4413,6983,1,50,100,183
2,500,194,224,220,219,220,0,0,0,0
3,0,198,195,1845,3321,4521,1,50,100,188
3,500,169,154,160,151,152,0,0,0,0
4,0,161,113,1301,2452,4427,1,50,100,183
4,500,161,147,146,146,155,0,0,0,0
5,0,160,113,1304,2458,4426,1,50,100,183
5,500,158,160,146,146,146,0,0,0,0
6,0,162,113,1288,2502,4388,1,50,100,184
6,500,162,146,145,145,147,0,0,0,0
7,0,168,135,1320,2455,4413,1,50,100,183
7,500,169,155,152,152,154,0,0,0,0
8,0,167,150,1293,2463,3765,1,50,100,155
8,500,168,155,154,153,155,0,0,0,0
9,0,124,117,1279,2432,4382,1,50,100,180
9,500,126,110,109,109,108,0,0,0,0
