patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,35,6,10,16,15,1,50,100,162
0,500,2,29,18,26,13,0,0,0,0
1,0,41469,18687,204056,56299,16439,1,50,100,163
1,500,8477,7316,7315,7312,7315,0,0,0,0
2,0,2813,1654,2786,4036,8010,1,50,100,198
2,500,1639,7235,7231,7238,7232,0,0,0,0
3,0,4343,1318,2370,3626,7681,1,50,100,204
3,500,1301,6891,6915,6928,7216,0,0,0,0
4,0,1197,1194,2086,3483,7643,1,50,100,207
4,500,1291,7009,6769,6759,6769,0,0,0,0
5,0,2822,867,1878,3194,7261,1,50,100,203
5,500,844,6433,6431,6436,6444,0,0,0,0
6,0,4597,1083,2650,6200,8236,1,50,100,141
6,500,637,6231,6222,6225,6227,0,0,0,0
7,0,2770,466,1557,3739,6846,1,50,100,148
7,500,455,6055,6041,6007,6003,0,0,0,0
8,0,277,255,1220,2449,6652,1,50,100,211
8,500,236,5822,5814,5816,5816,0,0,0,0
9,0,110,96,1017,2202,6517,1,50,100,217
9,500,77,5658,5661,5659,5692,0,0,0,0
