patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1474,2,10,10,8,1,50,88,88
0,500,4,15,19,13,13,0,0,0,0
1,0,11769,508,48580,37279,6020,1,50,100,103
1,500,1019,1032,982,974,959,0,0,0,0
2,0,911,482,2184,4336,4051,1,50,100,103
2,500,720,730,690,545,553,0,0,0,0
3,0,385,109,1237,2664,2650,1,50,97,97
3,500,380,660,367,359,366,0,0,0,0
4,0,564,294,1419,2899,2902,1,50,99,99
4,500,564,549,546,544,546,0,0,0,0
5,0,551,296,1574,2780,2797,1,50,87,87
5,500,549,526,523,524,521,0,0,0,0
6,0,404,167,1488,2647,2651,1,50,85,85
6,500,409,386,381,382,382,0,0,0,0
7,0,548,302,1599,2778,3040,1,50,88,88
7,500,544,526,519,520,523,0,0,0,0
8,0,388,136,1583,2554,2552,1,50,87,87
8,500,388,375,368,369,366,0,0,0,0
9,0,392,426,424,423,424,0,0,0,0
9,500,392,370,366,366,366,0,0,0,0
