patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,11,3,16,19,14,1,50,100,125
0,500,4,16,17,18,16,0,0,0,0
1,0,31298,1058,91879,84175,12207,1,50,100,118
1,500,5011,4611,3403,3389,3393,0,0,0,0
2,0,3336,427,2538,4870,6601,1,50,100,118
2,500,3296,3284,3284,3283,3282,0,0,0,0
3,0,3361,552,3234,5077,5085,1,50,87,87
3,500,3364,3367,3369,3360,3364,0,0,0,0
4,0,3280,485,3887,5165,6640,1,50,100,125
4,500,3250,3242,3226,3227,3232,0,0,0,0
5,0,3227,469,4034,5214,6575,1,50,100,122
5,500,3232,3201,3188,3190,3193,0,0,0,0
6,0,187,414,4846,6198,6418,1,50,100,104
6,500,483,3105,3101,3102,3089,0,0,0,0
7,0,154,416,5291,6412,6373,1,50,88,88
7,500,137,3066,3053,3049,3054,0,0,0,0
8,0,433,1360,2811,3468,3465,1,50,63,63
8,500,429,3349,3347,3349,3348,0,0,0,0
9,0,89,692,5607,6119,6121,1,50,70,70
9,500,83,3002,3000,3000,2999,0,0,0,0
