patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,5,7,14,17,1,50,100,100
0,500,4,22,14,18,13,0,0,0,0
1,0,23404,4303,7082,8640,7749,1,50,74,74
1,500,6066,6077,7383,6058,6035,0,0,0,0
2,0,5774,2246,4467,7427,7476,1,50,83,83
2,500,5861,5841,5824,5761,5737,0,0,0,0
3,0,5554,3816,4020,6814,6826,1,50,92,92
3,500,6153,6157,6151,6149,6076,0,0,0,0
4,0,5410,2800,4102,6666,6651,1,50,97,97
4,500,5743,5417,5407,5400,5380,0,0,0,0
5,0,5112,1564,4229,6494,6498,1,50,95,95
5,500,5214,5080,5088,5133,5160,0,0,0,0
6,0,4429,2163,2688,4460,4485,1,50,72,72
6,500,4440,4461,4446,4446,4430,0,0,0,0
7,0,4070,1634,4141,5404,5444,1,50,71,71
7,500,4514,4536,4546,4552,4546,0,0,0,0
8,0,5932,2363,6611,7248,7761,1,50,100,104
8,500,5879,5844,5873,5871,5866,0,0,0,0
9,0,98,966,3837,4537,4788,1,50,100,117
9,500,93,3698,3688,3744,3687,0,0,0,0
