patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1675,6,17,25,21,1,50,100,101
0,500,4,26,25,22,22,0,0,0,0
1,0,87440,33368,13474,18275,16881,1,50,93,93
1,500,16403,16731,16403,16701,16368,0,0,0,0
2,0,9678,7715,8310,8836,15896,1,50,100,101
2,500,7036,15809,15818,16104,15834,0,0,0,0
3,0,8789,8052,8352,8884,14961,1,50,100,101
3,500,7207,14871,14863,15632,14858,0,0,0,0
4,0,6652,7523,8577,8914,13996,1,50,100,101
4,500,4934,13990,13936,13910,14000,0,0,0,0
5,0,5905,7582,8440,8974,13204,1,50,100,101
5,500,4023,13110,13037,12995,12997,0,0,0,0
6,0,4606,7650,8136,8700,11861,1,50,100,101
6,500,2794,11794,11783,11795,12032,0,0,0,0
7,0,10906,12806,10289,9012,11243,1,50,100,101
7,500,2197,11191,11238,11473,11173,0,0,0,0
8,0,4224,7742,8617,9229,10358,1,50,100,101
8,500,1287,10326,10615,10293,10290,0,0,0,0
9,0,84,7546,8513,9081,9136,1,50,100,101
9,500,72,9115,9110,9388,9075,0,0,0,0
