patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,2,11,15,16,1,50,100,119
0,500,2,19,20,17,13,0,0,0,0
1,0,53514,33249,17397,11203,40139,1,50,100,115
1,500,8415,18781,19646,18828,20335,0,0,0,0
2,0,8382,11057,12381,12051,20207,1,50,100,112
2,500,8648,18785,18911,18756,18725,0,0,0,0
3,0,7364,11172,11636,12214,19199,1,50,100,123
3,500,7299,17885,17750,17741,17709,0,0,0,0
4,0,8481,13558,14106,14650,20357,1,50,100,115
4,500,8486,18940,18971,18848,18869,0,0,0,0
5,0,5077,11338,11919,12465,16952,1,50,100,121
5,500,5109,15654,15462,15461,15471,0,0,0,0
6,0,14418,11808,12025,15841,15836,1,50,83,83
6,500,14390,14349,14625,14366,14407,0,0,0,0
7,0,2782,11184,11722,14852,14595,1,50,93,93
7,500,2770,13153,13264,13230,13176,0,0,0,0
8,0,1964,12191,11862,12392,13792,1,50,100,114
8,500,1963,12377,12381,13743,12361,0,0,0,0
9,0,1074,11656,12195,12727,12900,1,50,100,118
9,500,1069,12280,11565,11486,11475,0,0,0,0
