patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1795,2,7,9,12,1,50,100,142
0,500,2,19,24,25,14,0,0,0,0
1,0,54374,50180,16953,15646,62221,1,50,100,136
1,500,11421,24440,24439,24424,24770,0,0,0,0
2,0,11688,11269,11795,12329,22960,1,50,100,143
2,500,9918,35980,24266,23035,23050,0,0,0,0
3,0,19533,13451,254920,19187,26737,1,50,100,148
3,500,8539,21633,22206,21848,22462,0,0,0,0
4,0,8710,8652,17049,18381,25631,1,50,100,149
4,500,7240,20311,20402,20362,20260,0,0,0,0
5,0,8807,5972,17026,17894,24008,1,50,100,149
5,500,5884,19234,18914,19204,18872,0,0,0,0
6,0,8245,4915,17157,17631,22980,1,50,100,148
6,500,4540,18408,17560,17538,18964,0,0,0,0
7,0,5446,3238,17855,17698,21450,1,50,100,148
7,500,3201,16206,16196,16424,16189,0,0,0,0
8,0,1786,1777,17119,17599,19823,1,50,100,146
8,500,1738,14732,14746,15038,14780,0,0,0,0
9,0,3973,109,16929,17514,18480,1,50,100,147
9,500,67,13147,13078,13105,13120,0,0,0,0
