patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,12,17,23,1,50,100,165
0,500,6,29,23,19,13,0,0,0,0
1,0,33499,8919,39148,19486,16386,1,50,100,153
1,500,8395,7829,7810,7810,7816,0,0,0,0
2,0,85,2060,3953,6367,7666,1,50,100,120
2,500,83,7490,8824,7471,7468,0,0,0,0
3,0,7495,4678,4021,7585,7679,1,50,100,100
3,500,7562,7591,7589,8326,7580,0,0,0,0
4,0,81,4403,2361,4805,7765,1,50,100,133
4,500,83,7716,7735,7699,7633,0,0,0,0
5,0,88,8839,4262,10715,9666,1,50,100,130
5,500,86,7568,7561,7604,7623,0,0,0,0
6,0,7654,1620,7806,7770,7787,1,32,32,32
6,500,7709,7676,7687,7740,7701,0,0,0,0
7,0,7574,1915,7766,7683,7736,1,42,42,42
7,500,7608,7686,7664,7690,7596,0,0,0,0
8,0,84,1778,4311,6156,7746,1,50,100,133
8,500,86,7691,7621,7640,11189,0,0,0,0
9,0,107,2865,7016,7981,7837,1,50,100,154
9,500,88,7667,7690,7670,7711,0,0,0,0
