patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,5,7,13,23,1,50,100,193
0,500,2,28,23,23,17,0,0,0,0
1,0,56487,9980,27850,23642,67438,1,50,100,172
1,500,9885,7168,6827,6820,6803,0,0,0,0
2,0,1904,1958,3250,4728,9501,1,50,100,195
2,500,1848,6909,6608,6615,6606,0,0,0,0
3,0,1821,2052,3732,5527,9792,1,50,100,215
3,500,1663,6487,6492,6488,6487,0,0,0,0
4,0,1181,1474,3975,4772,8707,1,50,100,222
4,500,1151,5944,5943,5948,5948,0,0,0,0
5,0,1213,1372,3907,4660,8574,1,50,100,206
5,500,1058,5849,5848,5874,6110,0,0,0,0
6,0,835,938,3980,4636,8040,1,50,100,188
6,500,514,5296,5293,5293,5304,0,0,0,0
7,0,348,2051,3637,4525,8606,1,50,100,203
7,500,322,5628,5623,5632,5204,0,0,0,0
8,0,1926,3489,4909,5830,9510,1,50,100,226
8,500,1931,6718,6687,6684,6697,0,0,0,0
9,0,81,1654,3876,4402,7589,1,50,100,231
9,500,62,5374,4856,4864,4869,0,0,0,0
