patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,837,282,995,997,1014,1,6,6,6
0,1,500,837,1018,1029,1038,1038,0,0,0,0
0,2,0,786,318,1022,1024,1021,1,7,7,7
0,2,500,791,1046,1053,1056,1048,0,0,0,0
0,3,0,755,249,1030,1038,1033,1,8,8,8
0,3,500,756,1055,1052,1058,1045,0,0,0,0
1,3,0,1536,131,1009,1008,1007,1,7,7,7
1,3,500,1537,1035,1034,1033,1033,0,0,0,0
0,4,0,720,263,997,995,995,1,8,8,8
0,4,500,721,1022,1020,1042,1047,0,0,0,0
2,4,0,1483,138,1035,1032,1041,1,7,7,7
2,4,500,1488,1055,1057,1056,1057,0,0,0,0
0,5,0,683,115,1316,1025,1029,1,14,14,14
0,5,500,679,1047,1052,1052,1038,0,0,0,0
2,5,0,1411,132,1007,1008,1007,1,10,10,10
2,5,500,1434,1051,1031,1031,1053,0,0,0,0
0,6,0,632,356,1010,1015,1018,1,8,8,8
0,6,500,632,1043,1044,1035,1044,0,0,0,0
3,6,0,1364,78,1050,1046,1044,1,15,15,15
3,6,500,1358,1057,1069,1058,1058,0,0,0,0
0,7,0,610,48,1037,1040,1038,1,10,10,10
0,7,500,614,1068,1055,1068,1069,0,0,0,0
3,7,0,1325,36,1029,1008,1009,1,20,20,20
3,7,500,1298,1033,1032,1031,1034,0,0,0,0
0,8,0,562,35,1012,1012,1013,1,11,11,11
0,8,500,567,1033,1031,1032,1031,0,0,0,0
4,8,0,1248,35,1016,1039,1039,1,21,21,21
4,8,500,1260,1062,1064,1059,1057,0,0,0,0
0,9,0,537,66,1044,1037,1040,1,11,11,11
0,9,500,536,1066,1359,1059,1060,0,0,0,0
4,9,0,1223,36,1034,1031,1015,1,28,28,28
4,9,500,1211,1036,1035,1033,1033,0,0,0,0
