patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,19,20,18,1,50,100,107
0,500,4,20,22,18,16,0,0,0,0
1,0,10171,902,2095,17522,6271,1,50,100,102
1,500,2235,2143,2037,1964,1875,0,0,0,0
2,0,1729,562,1508,3434,3538,1,50,100,103
2,500,1234,1235,1224,1225,1222,0,0,0,0
3,0,1209,358,1093,2692,3094,1,50,100,102
3,500,1188,1178,1173,1174,1170,0,0,0,0
4,0,1156,320,1057,2729,3056,1,50,100,102
4,500,1148,1143,1138,1138,1140,0,0,0,0
5,0,1129,268,1004,2277,3011,1,50,100,118
5,500,1101,1089,1089,1087,1087,0,0,0,0
6,0,1363,224,960,2590,2705,1,50,100,103
6,500,971,951,954,949,949,0,0,0,0
7,0,955,162,852,2538,2661,1,50,100,102
7,500,930,910,908,915,918,0,0,0,0
8,0,924,123,787,2509,2580,1,50,100,101
8,500,886,862,860,859,860,0,0,0,0
9,0,944,94,827,2803,2807,1,50,100,100
9,500,922,920,918,916,915,0,0,0,0
