patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,3403,10561,12188,11037,8632,1,50,67,67
0,1,500,3436,6649,6672,6671,6659,0,0,0,0
0,2,0,3317,38,2591,4452,6582,1,50,100,117
0,2,500,3292,6595,6673,6740,6747,0,0,0,0
0,3,0,3380,36,2000,3285,6655,1,50,100,148
0,3,500,3356,6657,6758,6763,6757,0,0,0,0
1,3,0,6733,84,3321,6833,6849,1,50,60,60
1,3,500,6761,6832,6822,6827,6858,0,0,0,0
0,4,0,3242,37,1247,2748,6739,1,50,100,182
0,4,500,3249,6812,6815,6698,6684,0,0,0,0
2,4,0,6509,146,3365,6840,6805,1,50,73,73
2,4,500,6508,6853,6796,6885,6756,0,0,0,0
0,5,0,3212,38,1164,2229,6834,1,50,100,195
0,5,500,3208,6762,6738,6801,6820,0,0,0,0
2,5,0,6481,153,2247,6203,6895,1,50,100,101
2,5,500,6472,6760,6858,6846,6895,0,0,0,0
0,6,0,169,39,916,2108,6741,1,50,100,223
0,6,500,167,6771,6853,6813,6748,0,0,0,0
3,6,0,3504,202,1742,4235,6820,1,50,100,135
3,6,500,3499,6839,6801,7112,6852,0,0,0,0
0,7,0,134,37,838,1767,6863,1,50,100,222
0,7,500,134,6887,6788,6749,6853,0,0,0,0
3,7,0,3464,210,1594,3715,6795,1,50,100,174
3,7,500,3461,6865,6819,6861,6779,0,0,0,0
0,8,0,425,37,854,1717,6875,1,50,100,235
0,8,500,422,6783,6886,6943,6814,0,0,0,0
4,8,0,3653,324,1821,4231,6842,1,50,100,178
4,8,500,3635,6810,6861,6782,6864,0,0,0,0
0,9,0,77,53,851,1715,6796,1,50,100,235
0,9,500,75,6914,6890,6810,6910,0,0,0,0
4,9,0,3325,343,1706,2617,6752,1,50,100,242
4,9,500,3317,6893,6799,6849,6783,0,0,0,0
