patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,17,15,25,1,50,100,206
0,500,4,28,27,21,16,0,0,0,0
1,0,79,49,629,1215,33170,1,50,100,206
1,500,103,144,140,140,138,0,0,0,0
2,0,95,97,1257,2339,4454,1,50,100,206
2,500,80,111,110,110,111,0,0,0,0
3,0,80,82,1034,1940,3760,1,50,100,206
3,500,69,96,96,95,94,0,0,0,0
4,0,71,70,894,1689,3193,1,50,100,206
4,500,81,67,66,65,65,0,0,0,0
5,0,78,54,688,1212,2509,1,50,100,206
5,500,80,74,72,72,72,0,0,0,0
6,0,77,48,628,1214,2512,1,50,100,206
6,500,81,66,65,65,65,0,0,0,0
7,0,80,48,628,1214,2512,1,50,100,206
7,500,80,72,71,72,72,0,0,0,0
8,0,76,54,692,1339,2769,1,50,100,206
8,500,75,66,65,65,66,0,0,0,0
9,0,80,49,624,1213,2508,1,50,100,206
9,500,80,66,65,65,66,0,0,0,0
