patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,12,6,15,15,14,1,50,88,88
0,500,2,16,25,17,17,0,0,0,0
1,0,47961,39664,10775,14241,11415,1,50,71,71
1,500,11085,11065,11118,11200,11105,0,0,0,0
2,0,4404,4759,5587,10398,10394,1,50,88,88
2,500,4382,10342,10366,10369,10361,0,0,0,0
3,0,12334,4799,5638,9713,9713,1,50,52,52
3,500,9699,9680,9964,9655,9651,0,0,0,0
4,0,10918,13429,65166,16448,10930,1,50,96,96
4,500,9419,9655,9369,9387,9422,0,0,0,0
5,0,3836,2799,6497,7040,9760,1,50,100,105
5,500,2766,8747,8700,8709,8714,0,0,0,0
6,0,4435,2131,6559,7096,9050,1,50,100,102
6,500,2068,8021,8027,8025,8270,0,0,0,0
7,0,3428,1448,6579,7103,8331,1,50,100,102
7,500,1374,7324,7338,7327,7322,0,0,0,0
8,0,8217,757,6577,7662,7675,1,50,94,94
8,500,6704,6691,6675,6652,6637,0,0,0,0
9,0,6077,151,6604,7057,7063,1,50,94,94
9,500,6051,6594,6017,6033,6028,0,0,0,0
