patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.011,0.004,0.011,0.016,0.019,0.001,0.05,0.1,0.145
0,500,0.004,0.022,0.022,0.02,0.016,0,0,0,0
1,0,52.064,39.664,18.808,16.618,53.902,0.001,0.05,0.1,0.144
1,500,9.369,16.731,16.403,16.701,16.368,0,0,0,0
2,0,7.205,7.715,8.31,9.988,15.896,0.001,0.05,0.1,0.139
2,500,7.036,15.809,15.818,16.104,15.834,0,0,0,0
3,0,7.495,8.052,8.352,9.713,14.961,0.001,0.05,0.1,0.135
3,500,6.802,14.871,14.863,15.592,14.858,0,0,0,0
4,0,6.652,8.652,9.575,10.112,13.996,0.001,0.05,0.1,0.137
4,500,5.406,13.99,13.936,13.91,14,0,0,0,0
5,0,5.077,7.582,8.44,10.235,13.204,0.001,0.05,0.1,0.137
5,500,4.044,13.11,13.037,12.995,12.997,0,0,0,0
6,0,4.606,7.65,8.196,10.301,11.861,0.001,0.05,0.1,0.129
6,500,3.383,11.794,11.783,11.795,12.032,0,0,0,0
7,0,4.07,9.274,9.803,10.353,11.243,0.001,0.05,0.1,0.132
7,500,2.491,11.191,11.238,11.473,11.173,0,0,0,0
8,0,3.761,7.011,8.777,9.322,10.892,0.001,0.05,0.1,0.144
8,500,1.436,10.326,10.615,10.293,10.569,0,0,0,0
9,0,1.276,6.482,9.001,9.531,10.46,0.001,0.05,0.1,0.147
9,500,0.08,9.115,9.11,9.388,9.075,0,0,0,0
