patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,660,7,16,11,22,1,50,100,200
0,500,4,30,25,21,16,0,0,0,0
1,0,26983,2727,65686,10890,80374,1,50,100,184
1,500,5845,5342,4673,4167,3206,0,0,0,0
2,0,3225,1171,2087,3042,7106,1,50,100,175
2,500,3205,3194,3186,3189,3200,0,0,0,0
3,0,3045,997,1961,2929,6821,1,50,100,169
3,500,3019,3018,3007,3006,3012,0,0,0,0
4,0,3224,1200,2141,3107,7041,1,50,100,181
4,500,3552,3553,3555,3544,3545,0,0,0,0
5,0,2846,760,1686,2644,6699,1,50,100,182
5,500,2790,2770,2765,2768,2768,0,0,0,0
6,0,2583,484,1466,2454,6301,1,50,100,168
6,500,2542,2538,2521,2509,2514,0,0,0,0
7,0,7336,380,1320,2298,6299,1,50,100,184
7,500,2398,2385,2387,2383,2385,0,0,0,0
8,0,3761,229,1302,2362,6672,1,50,100,165
8,500,2462,2458,2451,2449,2469,0,0,0,0
9,0,2220,168,1113,2070,6099,1,50,100,182
9,500,2203,2183,2177,2177,2178,0,0,0,0
