patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,7110,4514,4850,28850,19190,1,50,100,132
0,1,500,7114,12552,12509,12492,12485,0,0,0,0
0,2,0,364,176,475,766,12723,1,50,100,270
0,2,500,364,12679,12657,12832,12779,0,0,0,0
0,3,0,364,70,1066,1353,12783,1,50,100,278
0,3,500,364,13311,12755,12750,12731,0,0,0,0
1,3,0,7465,81,857,1674,13045,1,50,100,146
1,3,500,7491,12892,12879,12875,12886,0,0,0,0
0,4,0,373,140,1966,2246,12798,1,50,100,276
0,4,500,366,12850,12771,12771,12783,0,0,0,0
2,4,0,694,50,2257,3381,12892,1,50,100,137
2,4,500,695,12864,12894,12954,12996,0,0,0,0
0,5,0,373,2153,2422,2705,12835,1,50,100,277
0,5,500,366,12822,12781,12810,12847,0,0,0,0
2,5,0,695,50,2221,3354,13021,1,50,100,181
2,5,500,699,13016,12886,12883,12871,0,0,0,0
0,6,0,7097,110,3776,4059,12804,1,50,100,212
0,6,500,7091,12892,12886,12796,12837,0,0,0,0
3,6,0,7416,50,3523,4611,12915,1,50,100,257
3,6,500,7422,12902,12953,12988,12886,0,0,0,0
0,7,0,7098,3933,4200,4485,12842,1,50,100,226
0,7,500,7086,12853,12869,12848,13455,0,0,0,0
3,7,0,7409,51,3502,4595,12913,1,50,100,327
3,7,500,7429,12885,12902,12885,12971,0,0,0,0
0,8,0,373,3937,4212,4492,12928,1,50,100,291
0,8,500,370,12973,12951,12911,12978,0,0,0,0
4,8,0,699,104,5124,6234,12906,1,50,100,324
4,8,500,703,12922,12869,12862,12866,0,0,0,0
0,9,0,372,44,5004,5284,13046,1,50,100,302
0,9,500,374,12993,12993,13037,12962,0,0,0,0
4,9,0,704,43,5032,6122,12959,1,50,100,467
4,9,500,697,12898,12894,12903,12879,0,0,0,0
