patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,7,14,13,26,1,50,100,202
0,500,4,49,27,17,17,0,0,0,0
1,0,82796,4741,72931,71908,39975,1,50,100,176
1,500,9498,7097,7115,7087,7100,0,0,0,0
2,0,374,3570,4769,5340,10736,1,50,100,126
2,500,365,7570,7071,7084,7081,0,0,0,0
3,0,365,4057,5491,6036,10777,1,50,100,134
3,500,371,7077,7048,7049,7049,0,0,0,0
4,0,367,3952,6160,6720,10694,1,50,100,132
4,500,368,7059,7058,7070,7122,0,0,0,0
5,0,369,4112,6743,7264,10846,1,50,100,135
5,500,370,7077,7078,7079,7083,0,0,0,0
6,0,7102,4081,8078,10790,10777,1,50,69,69
6,500,7079,7074,7071,7051,7051,0,0,0,0
7,0,7085,4094,8636,10804,10820,1,50,84,84
7,500,7090,7055,7118,7113,7067,0,0,0,0
8,0,375,4157,8777,9322,10892,1,50,100,149
8,500,369,7059,7067,7076,7091,0,0,0,0
9,0,377,3733,9001,9531,10460,1,50,100,154
9,500,372,7065,7064,7061,7069,0,0,0,0
