patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,12,19,19,1,50,100,118
0,500,3,19,17,19,17,0,0,0,0
1,0,25934,3838,7252,10099,6911,1,50,92,92
1,500,4190,4176,4174,4182,4186,0,0,0,0
2,0,3974,2324,3774,5898,5924,1,50,88,88
2,500,3939,3918,3909,3906,3916,0,0,0,0
3,0,5141,1728,2476,4290,4288,1,50,81,81
3,500,3771,3739,3738,3736,3736,0,0,0,0
4,0,3551,1253,2872,3412,4688,1,50,100,106
4,500,3520,3492,3500,3502,3503,0,0,0,0
5,0,3350,1668,3691,4987,5261,1,50,100,100
5,500,3331,3297,3307,3295,3300,0,0,0,0
6,0,2890,600,1953,2970,2971,1,50,66,66
6,500,2869,2841,2836,2838,2838,0,0,0,0
7,0,2705,1050,3752,4630,4626,1,50,85,85
7,500,2696,2669,2667,2666,2665,0,0,0,0
8,0,4357,2310,5129,5808,5805,1,50,87,87
8,500,4066,4018,5659,4043,4027,0,0,0,0
9,0,2462,149,2793,3307,3406,1,50,100,110
9,500,2448,2430,2424,2422,2423,0,0,0,0
