patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,16457,4390,328,8473,17633,1,50,100,186
0,1,500,16394,17838,17588,17615,17617,0,0,0,0
0,2,0,6822,40,331,805,17950,1,50,100,248
0,2,500,6815,17705,17679,17672,17989,0,0,0,0
0,3,0,5881,1048,1331,2753,17697,1,50,100,248
0,3,500,5872,17746,18513,18005,17995,0,0,0,0
1,3,0,22490,638,1711,2780,19453,1,50,100,186
1,3,500,22514,18068,17950,18668,18015,0,0,0,0
0,4,0,4976,2330,2618,5388,17713,1,50,100,217
0,4,500,4983,17703,17884,17690,17690,0,0,0,0
2,4,0,11770,2628,3716,4773,18024,1,50,100,186
2,4,500,11763,17914,17948,17999,18191,0,0,0,0
0,5,0,4084,3015,3300,6731,17779,1,50,100,248
0,5,500,4052,17757,17760,17749,17759,0,0,0,0
2,5,0,10836,2627,3686,4769,17993,1,50,100,279
2,5,500,10834,17886,17912,17905,31072,0,0,0,0
0,6,0,6346,8646,7665,12608,17791,1,50,100,248
0,6,500,2805,17993,18058,18056,18051,0,0,0,0
3,6,0,8693,4924,5722,6800,18280,1,50,100,279
3,6,500,8983,18452,19253,17960,18686,0,0,0,0
0,7,0,2408,4920,5200,10855,17795,1,50,100,248
0,7,500,2231,17773,17763,18006,17783,0,0,0,0
3,7,0,8397,4638,5681,6755,17987,1,50,100,372
3,7,500,8404,17995,18253,17891,17905,0,0,0,0
0,8,0,1294,6142,6154,12547,18057,1,50,100,248
0,8,500,1289,17829,17799,18112,17787,0,0,0,0
4,8,0,6771,6621,7668,8772,19371,1,50,100,372
4,8,500,6231,17887,18648,17966,18123,0,0,0,0
0,9,0,68,6853,7145,14511,18068,1,50,100,248
0,9,500,64,17842,17845,17894,17928,0,0,0,0
4,9,0,5078,6626,7666,8731,18164,1,50,100,558
4,9,500,5026,17091,17805,17935,18245,1,50,58,58
