patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1223,6,10,10,14,1,50,100,145
0,500,4,22,23,16,16,0,0,0,0
1,0,82200,69362,15867,15487,53902,1,50,100,142
1,500,11156,24755,24781,24769,24754,0,0,0,0
2,0,9821,11191,11736,12274,23435,1,50,100,148
2,500,9744,23375,23368,23397,23411,0,0,0,0
3,0,17488,12563,11830,12363,22573,1,50,100,146
3,500,8334,22026,22014,22025,22039,0,0,0,0
4,0,7045,11373,11910,12445,20651,1,50,100,146
4,500,6983,20622,20621,20630,20611,0,0,0,0
5,0,7033,11411,11960,12504,19246,1,50,100,146
5,500,5575,19229,19208,19211,19208,0,0,0,0
6,0,16486,17551,12012,12535,17844,1,50,100,148
6,500,4178,17836,17816,17836,17817,0,0,0,0
7,0,9167,15012,12094,12631,16495,1,50,100,148
7,500,2812,16482,16460,16446,16922,0,0,0,0
8,0,7596,18030,12250,12771,15126,1,50,100,149
8,500,1436,15061,15079,15073,15072,0,0,0,0
9,0,6550,18433,12872,13130,13794,1,50,100,150
9,500,68,15117,14070,13711,13721,0,0,0,0
