patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,109,70,0
0,2,0,-2,108,69,0
0,3,0,-2,108,68,0
1,3,0,-2,180,67,0
0,4,0,-2,108,67,0
2,4,0,-2,184,74,0
0,5,0,-2,108,68,0
2,5,0,-2,183,67,0
0,6,0,-2,108,67,0
3,6,0,-2,184,67,0
0,7,0,-2,108,68,0
3,7,0,-2,183,67,0
0,8,0,-2,108,67,0
4,8,0,-2,184,67,0
0,9,0,-2,105,68,0
4,9,0,-2,183,68,0
