<version>,<mean_time>,<total>
626,0.417755,20.47
627,0.422286,20.692
628,0.415755,20.372
629,0.415735,20.371
630,0.411653,20.171
631,0.418,20.482
632,0.415551,20.362
633,0.416449,20.406
634,0.417796,20.472
635,0.413796,20.276
636,0.415592,20.364
637,0.417878,20.476
638,0.416816,20.424
639,0.41802,20.483
640,0.419388,20.55
641,0.419898,20.575
642,0.411918,20.184
643,0.416633,20.415
644,0.416776,20.422
645,0.416796,20.423
646,0.41849,20.506
647,0.418592,20.511
648,0.417857,20.475
649,0.417286,20.447
650,0.424878,20.819
651,0.41449,20.31
652,0.418469,20.505
653,0.417878,20.476
654,0.418449,20.504
655,0.415531,20.361
656,0.423061,20.73
657,0.418306,20.497
658,0.419898,20.575
659,0.420143,20.587
660,0.420796,20.619
661,0.420367,20.598
662,0.419388,20.55
663,0.422204,20.688
664,0.416878,20.427
665,0.421755,20.666
666,0.420122,20.586
667,0.420918,20.625
668,0.417531,20.459
669,0.420939,20.626
670,0.417429,20.454
671,0.419429,20.552
672,0.420653,20.612
673,0.42351,20.752
674,0.418388,20.501
675,0.42098,20.628
676,0.419633,20.562
677,0.41698,20.432
678,0.417837,20.474
679,0.416816,20.424
680,0.417061,20.436
681,0.412816,20.228
682,0.415714,20.37
683,0.416959,20.431
684,0.418408,20.502
685,0.418367,20.5
686,0.414551,20.313
687,0.416551,20.411
688,0.422816,20.718
689,0.41898,20.53
690,0.416612,20.414
691,0.417306,20.448
692,0.419673,20.564
693,0.419265,20.544
694,0.422592,20.707
695,0.421959,20.676
696,0.420347,20.597
697,0.411816,20.179
698,0.414082,20.29
699,0.423367,20.745
700,0.416306,20.399
701,0.415122,20.341
702,0.419429,20.552
703,0.417224,20.444
704,0.420367,20.598
705,0.420122,20.586
706,0.421408,20.649
707,0.416265,20.397
708,0.422469,20.701
709,0.42,20.58
710,0.421653,20.661
711,0.416224,20.395
712,0.424204,20.786
713,0.422245,20.69
714,0.418571,20.51
715,0.412449,20.21
716,0.417347,20.45
717,0.419857,20.573
718,0.415571,20.363
719,0.417143,20.44
720,0.417592,20.462
721,0.425306,20.84
722,0.421735,20.665
723,0.418204,20.492
724,0.419551,20.558
725,0.419327,20.547
726,0.417755,20.47
727,0.418204,20.492
728,0.416857,20.426
729,0.417673,20.466
730,0.418571,20.51
731,0.417265,20.446
732,0.425245,20.837
733,0.420653,20.612
734,0.419306,20.546
735,0.41551,20.36
736,0.415653,20.367
737,0.411204,20.149
738,0.415306,20.35
739,0.418816,20.522
740,0.414367,20.304
741,0.413286,20.251
742,0.415041,20.337
743,0.415939,20.381
744,0.416653,20.416
745,0.410796,20.129
746,0.415347,20.352
747,0.413878,20.28
748,0.415429,20.356
749,0.417184,20.442
750,0.416449,20.406
751,0.417102,20.438
752,0.416816,20.424
753,0.41902,20.532
754,0.418286,20.496
755,0.413878,20.28
756,0.416082,20.388
757,0.416204,20.394
758,0.413367,20.255
759,0.417571,20.461
760,0.41849,20.506
761,0.421796,20.668
762,0.418061,20.485
763,0.415388,20.354
764,0.420898,20.624
765,0.420429,20.601
766,0.416673,20.417
767,0.420061,20.583
768,0.425673,20.858
769,0.427224,20.934
770,0.41702,20.434
771,0.421204,20.639
772,0.421347,20.646
773,0.418673,20.515
774,0.420184,20.589
775,0.418367,20.5
776,0.41798,20.481
777,0.421531,20.655
778,0.417592,20.462
779,0.419735,20.567
780,0.424735,20.812
781,0.418,20.482
782,0.415653,20.367
783,0.420367,20.598
784,0.421245,20.641
785,0.417939,20.479
786,0.424837,20.817
787,0.417837,20.474
788,0.41502,20.336
789,0.42351,20.752
790,0.418653,20.514
791,0.420469,20.603
792,0.420102,20.585
793,0.419286,20.545
794,0.419,20.531
795,0.419204,20.541
796,0.414612,20.316
797,0.420224,20.591
798,0.419184,20.54
799,0.418082,20.486
800,0.413633,20.268
801,0.417388,20.452
802,0.418408,20.502
803,0.418571,20.51
804,0.42149,20.653
805,0.42349,20.751
806,0.418204,20.492
807,0.415306,20.35
808,0.422082,20.682
809,0.420755,20.617
810,0.422367,20.696
811,0.422551,20.705
812,0.424286,20.79
813,0.423327,20.743
814,0.421959,20.676
815,0.422939,20.724
816,0.422265,20.691
817,0.420306,20.595
818,0.424408,20.796
819,0.422592,20.707
820,0.427653,20.955
821,0.427061,20.926
822,0.424265,20.789
823,0.422551,20.705
824,0.426694,20.908
825,0.427551,20.95
826,0.42202,20.679
827,0.42598,20.873
828,0.424327,20.792
829,0.421735,20.665
830,0.42051,20.605
831,0.420633,20.611
832,0.422408,20.698
833,0.425959,20.872
834,0.424673,20.809
835,0.427,20.923
836,0.427122,20.929
837,0.425082,20.829
838,0.425878,20.868
839,0.423735,20.763
840,0.430347,21.087
841,0.425306,20.84
842,0.428,20.972
843,0.421245,20.641
844,0.423449,20.749
845,0.428592,21.001
846,0.423,20.727
847,0.418469,20.505
848,0.425551,20.852
849,0.42698,20.922
850,0.423143,20.734
851,0.420673,20.613
852,0.423204,20.737
853,0.423102,20.732
854,0.421918,20.674
855,0.425653,20.857
856,0.422041,20.68
857,0.424592,20.805
858,0.425306,20.84
859,0.425796,20.864
860,0.422918,20.723
861,0.424633,20.807
862,0.418041,20.484
863,0.424878,20.819
864,0.423204,20.737
865,0.424857,20.818
866,0.42349,20.751
867,0.419939,20.577
868,0.419592,20.56
869,0.421755,20.666
870,0.418143,20.489
871,0.422469,20.701
872,0.422163,20.686
873,0.420531,20.606
874,0.420612,20.61
875,0.418306,20.497
876,0.420612,20.61
877,0.421388,20.648
878,0.422347,20.695
879,0.419,20.531
880,0.419184,20.54
881,0.42149,20.653
882,0.426388,20.893
883,0.426,20.874
884,0.431327,21.135
885,0.431184,21.128
886,0.427857,20.965
887,0.421694,20.663
888,0.425367,20.843
889,0.420878,20.623
890,0.421837,20.67
891,0.422571,20.706
892,0.421388,20.648
893,0.422776,20.716
894,0.422878,20.721
895,0.419122,20.537
896,0.439061,21.514
897,0.42151,20.654
898,0.422714,20.713
899,0.425939,20.871
900,0.422082,20.682
901,0.425041,20.827
902,0.421898,20.673
903,0.417429,20.454
904,0.423,20.727
905,0.426143,20.881
906,0.421857,20.671
907,0.426878,20.917
908,0.420592,20.609
909,0.418571,20.51
910,0.422571,20.706
911,0.426061,20.877
912,0.421531,20.655
913,0.425531,20.851
914,0.426776,20.912
915,0.420571,20.608
916,0.423857,20.769
917,0.424959,20.823
918,0.421939,20.675
919,0.42102,20.63
920,0.42251,20.703
921,0.423592,20.756
922,0.422592,20.707
923,0.425918,20.87
924,0.428571,21
925,0.428449,20.994
926,0.423531,20.753
927,0.423367,20.745
928,0.42798,20.971
929,0.42549,20.849
930,0.429551,21.048
931,0.425857,20.867
932,0.423122,20.733
933,0.427469,20.946
934,0.431429,21.14
935,0.430224,21.081
936,0.430061,21.073
937,0.427306,20.938
938,0.428959,21.019
939,0.431347,21.136
940,0.426918,20.919
941,0.432571,21.196
942,0.428347,20.989
943,0.428,20.972
944,0.425878,20.868
945,0.429816,21.061
946,0.423041,20.729
947,0.424918,20.821
948,0.427245,20.935
949,0.434449,21.288
950,0.432837,21.209
951,0.427224,20.934
952,0.424592,20.805
953,0.428755,21.009
954,0.42551,20.85
955,0.426327,20.89
956,0.420184,20.589
957,0.424327,20.792
958,0.430347,21.087
959,0.430122,21.076
960,0.428755,21.009
961,0.428571,21
962,0.430224,21.081
963,0.427245,20.935
964,0.430082,21.074
965,0.427959,20.97
966,0.430735,21.106
967,0.428327,20.988
968,0.429184,21.03
969,0.42702,20.924
970,0.429551,21.048
971,0.427837,20.964
972,0.427347,20.94
973,0.428571,21
974,0.428592,21.001
975,0.426041,20.876
976,0.431735,21.155
977,0.429714,21.056
978,0.425388,20.844
979,0.428898,21.016
980,0.425837,20.866
981,0.424122,20.782
982,0.429041,21.023
983,0.428408,20.992
984,0.428429,20.993
985,0.427102,20.928
986,0.43151,21.144
987,0.428408,20.992
988,0.422796,20.717
989,0.43051,21.095
990,0.425,20.825
991,0.425898,20.869
992,0.432347,21.185
993,0.425061,20.828
994,0.428898,21.016
995,0.42902,21.022
996,0.428184,20.981
997,0.432286,21.182
998,0.431633,21.15
999,0.427816,20.963
1000,0.428245,20.984
1001,0.434592,21.295
1002,0.429327,21.037
1003,0.427531,20.949
1004,0.472367,23.146
1005,0.454286,22.26
1006,0.44798,21.951
1007,0.437796,21.452
1008,0.445959,21.852
1009,0.428204,20.982
1010,0.429551,21.048
1011,0.432592,21.197
1012,0.431673,21.152
1013,0.427837,20.964
1014,0.429531,21.047
1015,0.430878,21.113
1016,0.43,21.07
1017,0.431224,21.13
1018,0.434204,21.276
1019,0.437837,21.454
1020,0.429327,21.037
1021,0.432367,21.186
1022,0.433367,21.235
1023,0.432204,21.178
1024,0.439367,21.529
1025,0.427653,20.955
1026,0.431061,21.122
1027,0.425265,20.838
1028,0.425796,20.864
1029,0.42849,20.996
1030,0.431673,21.152
1031,0.431143,21.126
1032,0.429837,21.062
1033,0.427551,20.95
1034,0.434224,21.277
1035,0.428449,20.994
1036,0.434531,21.292
1037,0.429878,21.064
1038,0.427122,20.929
1039,0.431388,21.138
1040,0.425347,20.842
1041,0.432347,21.185
1042,0.429061,21.024
1043,0.431347,21.136
1044,0.430265,21.083
1045,0.432061,21.171
1046,0.433286,21.231
1047,0.428857,21.014
1048,0.430857,21.112
1049,0.431122,21.125
1050,0.431367,21.137
1051,0.431735,21.155
1052,0.433143,21.224
1053,0.427898,20.967
1054,0.431245,21.131
1055,0.435122,21.321
1056,0.435673,21.348
1057,0.435204,21.325
1058,0.433367,21.235
1059,0.433184,21.226
1060,0.428694,21.006
1061,0.434959,21.313
1062,0.429143,21.028
1063,0.429571,21.049
1064,0.434143,21.273
1065,0.429408,21.041
1066,0.429102,21.026
1067,0.436102,21.369
1068,0.428837,21.013
1069,0.429878,21.064
1070,0.430612,21.1
1071,0.431122,21.125
1072,0.429041,21.023
1073,0.42898,21.02
1074,0.431796,21.158
1075,0.427082,20.927
1076,0.435551,21.342
1077,0.433612,21.247
1078,0.430571,21.098
1079,0.429367,21.039
1080,0.428653,21.004
1081,0.422653,20.71
1082,0.428286,20.986
1083,0.427898,20.967
1084,0.430653,21.102
1085,0.426694,20.908
1086,0.432265,21.181
1087,0.427041,20.925
1088,0.430245,21.082
1089,0.425408,20.845
1090,0.429163,21.029
1091,0.431531,21.145
1092,0.428143,20.979
1093,0.42998,21.069
1094,0.434143,21.273
1095,0.432673,21.201
1096,0.430837,21.111
1097,0.429347,21.038
1098,0.431571,21.147
1099,0.43598,21.363
1100,0.433469,21.24
1101,0.438306,21.477
1102,0.432531,21.194
1103,0.438061,21.465
1104,0.430857,21.112
1105,0.434347,21.283
1106,0.433714,21.252
1107,0.430612,21.1
1108,0.434796,21.305
1109,0.432469,21.191
1110,0.429122,21.027
1111,0.427367,20.941
1112,0.436531,21.39
1113,0.432082,21.172
1114,0.43202,21.169
1115,0.433776,21.255
1116,0.430612,21.1
1117,0.433531,21.243
1118,0.432061,21.171
1119,0.433122,21.223
1120,0.430184,21.079
1121,0.430673,21.103
1122,0.430531,21.096
1123,0.428224,20.983
1124,0.434327,21.282
1125,0.431714,21.154
1126,0.428878,21.015
1127,0.429816,21.061
1128,0.431327,21.135
1129,0.430878,21.113
1130,0.434245,21.278
1131,0.427347,20.94
1132,0.429694,21.055
1133,0.429347,21.038
1134,0.431082,21.123
1135,0.430878,21.113
1136,0.431184,21.128
1137,0.432571,21.196
1138,0.431735,21.155
1139,0.434449,21.288
1140,0.43198,21.167
1141,0.431592,21.148
1142,0.438163,21.47
1143,0.434673,21.299
1144,0.43598,21.363
1145,0.429837,21.062
1146,0.434918,21.311
1147,0.437306,21.428
1148,0.430673,21.103
1149,0.434898,21.31
1150,0.428551,20.999
1151,0.440286,21.574
1152,0.438184,21.471
1153,0.437571,21.441
1154,0.433122,21.223
1155,0.437265,21.426
1156,0.439163,21.519
1157,0.438673,21.495
1158,0.447184,21.912
1159,0.43698,21.412
1160,0.435408,21.335
1161,0.438184,21.471
1162,0.439245,21.523
1163,0.435878,21.358
1164,0.439163,21.519
1165,0.439673,21.544
1166,0.439714,21.546
1167,0.442939,21.704
1168,0.434041,21.268
1169,0.439837,21.552
1170,0.435143,21.322
1171,0.440286,21.574
1172,0.44098,21.608
1173,0.437449,21.435
1174,0.439531,21.537
1175,0.434796,21.305
1176,0.435837,21.356
1177,0.450327,22.066
1178,0.442857,21.7
1179,0.438408,21.482
1180,0.433041,21.219
1181,0.440714,21.595
1182,0.437898,21.457
1183,0.43849,21.486
1184,0.441061,21.612
1185,0.434122,21.272
1186,0.43902,21.512
1187,0.454408,22.266
1188,0.440041,21.562
1189,0.441163,21.617
1190,0.433816,21.257
1191,0.438694,21.496
1192,0.434429,21.287
1193,0.438184,21.471
1194,0.435082,21.319
1195,0.442714,21.693
1196,0.437755,21.45
1197,0.432551,21.195
1198,0.442388,21.677
1199,0.438143,21.469
1200,0.438837,21.503
1201,0.434612,21.296
1202,0.437816,21.453
1203,0.438204,21.472
1204,0.436367,21.382
1205,0.432735,21.204
1206,0.434,21.266
1207,0.440245,21.572
1208,0.437388,21.432
1209,0.436694,21.398
1210,0.438122,21.468
1211,0.433714,21.252
1212,0.436143,21.371
1213,0.439531,21.537
1214,0.439796,21.55
1215,0.438857,21.504
1216,0.440388,21.579
1217,0.436265,21.377
1218,0.435388,21.334
1219,0.439,21.511
1220,0.437469,21.436
1221,0.438102,21.467
1222,0.434796,21.305
1223,0.436653,21.396
1224,0.436204,21.374
1225,0.437449,21.435
1226,0.435102,21.32
1227,0.435551,21.342
1228,0.436347,21.381
1229,0.438163,21.47
1230,0.436551,21.391
1231,0.434245,21.278
1232,0.440143,21.567
1233,0.436959,21.411
1234,0.437102,21.418
1235,0.433959,21.264
1236,0.435592,21.344
1237,0.439184,21.52
1238,0.443184,21.716
1239,0.446796,21.893
1240,0.439796,21.55
1241,0.441653,21.641
1242,0.437857,21.455
1243,0.441143,21.616
1244,0.439571,21.539
1245,0.435612,21.345
1246,0.437735,21.449
1247,0.438633,21.493
1248,0.437265,21.426
1249,0.441286,21.623
