<version>,<mean_time>,<total>
553,0.0100769,0.131
554,0.00961538,0.125
555,0.00992308,0.129
556,0.00953846,0.124
557,0.0100769,0.131
558,0.0105385,0.137
559,0.00946154,0.123
560,0.00984615,0.128
561,0.0123077,0.16
562,0.0106154,0.138
563,0.0105385,0.137
564,0.00884615,0.115
565,0.0131538,0.171
566,0.0128462,0.167
567,0.00930769,0.121
568,0.00876923,0.114
569,0.00876923,0.114
570,0.0103077,0.134
571,0.0113077,0.147
572,0.00984615,0.128
573,0.0100769,0.131
574,0.0116923,0.152
575,0.0106154,0.138
576,0.0106154,0.138
577,0.0114615,0.149
578,0.0126923,0.165
579,0.0102308,0.133
580,0.0123846,0.161
581,0.0108462,0.141
582,0.00961538,0.125
583,0.0110769,0.144
584,0.0109231,0.142
585,0.0113846,0.148
586,0.012,0.156
587,0.0106154,0.138
588,0.0106154,0.138
589,0.00938462,0.122
590,0.0105385,0.137
591,0.0105385,0.137
592,0.0105385,0.137
593,0.0123077,0.16
594,0.0111538,0.145
595,0.0116923,0.152
596,0.00961538,0.125
597,0.00961538,0.125
598,0.0116154,0.151
599,0.00938462,0.122
600,0.00976923,0.127
601,0.0127692,0.166
602,0.0113846,0.148
603,0.0134615,0.175
604,0.0113077,0.147
605,0.0102308,0.133
606,0.0114615,0.149
607,0.0102308,0.133
608,0.0111538,0.145
609,0.0105385,0.137
610,0.0111538,0.145
611,0.0101538,0.132
612,0.011,0.143
613,0.0119231,0.155
614,0.0119231,0.155
615,0.0121538,0.158
616,0.0108462,0.141
617,0.0104615,0.136
618,0.0116154,0.151
619,0.0104615,0.136
620,0.012,0.156
621,0.0113846,0.148
622,0.0103846,0.135
623,0.0119231,0.155
624,0.0119231,0.155
625,0.0107692,0.14
626,0.0110769,0.144
627,0.0132308,0.172
628,0.00923077,0.12
629,0.0119231,0.155
630,0.0111538,0.145
631,0.00992308,0.129
632,0.0102308,0.133
633,0.0103077,0.134
634,0.0108462,0.141
635,0.0106154,0.138
636,0.0115385,0.15
637,0.0106154,0.138
638,0.0109231,0.142
639,0.0106154,0.138
640,0.00953846,0.124
641,0.0111538,0.145
642,0.00876923,0.114
643,0.0116923,0.152
644,0.00853846,0.111
645,0.0109231,0.142
646,0.0110769,0.144
647,0.0100769,0.131
648,0.0117692,0.153
649,0.0111538,0.145
650,0.0117692,0.153
651,0.00961538,0.125
652,0.00953846,0.124
653,0.0126923,0.165
654,0.0102308,0.133
655,0.0103846,0.135
656,0.012,0.156
657,0.0128462,0.167
658,0.0116154,0.151
659,0.0103846,0.135
660,0.0109231,0.142
661,0.0102308,0.133
662,0.0104615,0.136
663,0.00884615,0.115
664,0.0113077,0.147
665,0.0113846,0.148
666,0.0100769,0.131
667,0.0113077,0.147
668,0.0115385,0.15
669,0.0113846,0.148
670,0.0118462,0.154
671,0.0124615,0.162
672,0.0107692,0.14
673,0.0100769,0.131
674,0.009,0.117
675,0.00923077,0.12
676,0.0130769,0.17
677,0.0106154,0.138
678,0.00876923,0.114
679,0.0119231,0.155
680,0.011,0.143
681,0.0121538,0.158
682,0.0115385,0.15
683,0.0100769,0.131
684,0.0134615,0.175
685,0.0120769,0.157
686,0.0119231,0.155
687,0.012,0.156
688,0.011,0.143
689,0.0116923,0.152
690,0.00976923,0.127
691,0.0108462,0.141
692,0.0105385,0.137
693,0.0113846,0.148
694,0.0115385,0.15
695,0.0129231,0.168
696,0.0108462,0.141
697,0.0113077,0.147
698,0.0109231,0.142
699,0.00976923,0.127
700,0.00984615,0.128
701,0.00992308,0.129
702,0.011,0.143
703,0.0105385,0.137
704,0.0103846,0.135
705,0.01,0.13
706,0.00846154,0.11
707,0.0100769,0.131
708,0.00923077,0.12
709,0.0102308,0.133
710,0.0107692,0.14
711,0.0109231,0.142
712,0.00969231,0.126
713,0.00976923,0.127
714,0.0108462,0.141
715,0.00992308,0.129
716,0.00976923,0.127
717,0.0100769,0.131
718,0.00861538,0.112
719,0.0102308,0.133
720,0.0115385,0.15
721,0.0109231,0.142
722,0.00961538,0.125
723,0.00915385,0.119
724,0.00930769,0.121
725,0.00976923,0.127
726,0.0136154,0.177
727,0.0106923,0.139
728,0.0108462,0.141
729,0.0104615,0.136
730,0.00976923,0.127
731,0.0101538,0.132
732,0.0114615,0.149
733,0.0131538,0.171
734,0.0110769,0.144
735,0.0110769,0.144
736,0.00938462,0.122
737,0.00984615,0.128
738,0.0105385,0.137
739,0.01,0.13
740,0.0132308,0.172
741,0.011,0.143
742,0.00953846,0.124
743,0.00907692,0.118
744,0.0100769,0.131
745,0.00923077,0.12
746,0.0106154,0.138
747,0.0105385,0.137
748,0.0110769,0.144
749,0.00876923,0.114
750,0.0126154,0.164
751,0.011,0.143
752,0.00984615,0.128
753,0.011,0.143
754,0.0110769,0.144
755,0.00953846,0.124
756,0.01,0.13
757,0.009,0.117
758,0.0102308,0.133
759,0.00992308,0.129
760,0.00815385,0.106
761,0.00923077,0.12
762,0.0100769,0.131
763,0.0118462,0.154
764,0.00938462,0.122
765,0.0103077,0.134
766,0.0125385,0.163
767,0.0108462,0.141
768,0.01,0.13
769,0.00907692,0.118
770,0.0101538,0.132
771,0.0110769,0.144
772,0.0103846,0.135
773,0.00938462,0.122
774,0.00923077,0.12
775,0.00892308,0.116
776,0.00923077,0.12
777,0.00984615,0.128
778,0.0109231,0.142
779,0.00869231,0.113
780,0.00915385,0.119
781,0.0119231,0.155
782,0.00907692,0.118
783,0.0100769,0.131
784,0.0100769,0.131
785,0.0106923,0.139
786,0.008,0.104
787,0.0112308,0.146
788,0.0117692,0.153
789,0.0100769,0.131
790,0.00953846,0.124
791,0.0108462,0.141
792,0.01,0.13
793,0.009,0.117
794,0.00992308,0.129
795,0.0103077,0.134
796,0.00853846,0.111
797,0.0116154,0.151
798,0.0101538,0.132
799,0.0132308,0.172
800,0.0108462,0.141
801,0.0102308,0.133
802,0.0114615,0.149
803,0.0100769,0.131
804,0.0102308,0.133
805,0.0120769,0.157
806,0.0106923,0.139
807,0.00946154,0.123
808,0.00915385,0.119
809,0.0104615,0.136
810,0.00892308,0.116
811,0.0107692,0.14
812,0.0116154,0.151
813,0.0125385,0.163
814,0.00992308,0.129
815,0.0118462,0.154
816,0.00961538,0.125
817,0.0101538,0.132
818,0.0110769,0.144
819,0.0102308,0.133
820,0.0107692,0.14
821,0.00953846,0.124
822,0.0105385,0.137
823,0.00915385,0.119
824,0.00869231,0.113
825,0.0100769,0.131
826,0.0121538,0.158
827,0.0105385,0.137
828,0.0143077,0.186
829,0.0101538,0.132
830,0.0113846,0.148
831,0.0120769,0.157
832,0.011,0.143
833,0.00938462,0.122
834,0.00984615,0.128
835,0.00969231,0.126
836,0.00961538,0.125
837,0.0113846,0.148
838,0.00923077,0.12
839,0.009,0.117
840,0.0110769,0.144
841,0.008,0.104
842,0.00969231,0.126
843,0.00892308,0.116
844,0.0108462,0.141
845,0.0103846,0.135
846,0.0112308,0.146
847,0.0123846,0.161
848,0.0104615,0.136
849,0.00869231,0.113
850,0.0108462,0.141
851,0.0117692,0.153
852,0.0143077,0.186
853,0.0106154,0.138
854,0.0113846,0.148
855,0.00969231,0.126
856,0.0120769,0.157
857,0.0102308,0.133
858,0.0109231,0.142
859,0.0105385,0.137
860,0.00976923,0.127
861,0.00930769,0.121
862,0.0100769,0.131
863,0.0124615,0.162
864,0.0106923,0.139
865,0.0103846,0.135
866,0.0100769,0.131
867,0.00984615,0.128
868,0.00961538,0.125
869,0.00976923,0.127
870,0.00892308,0.116
871,0.0106154,0.138
872,0.00976923,0.127
873,0.00946154,0.123
874,0.0109231,0.142
875,0.013,0.169
876,0.0109231,0.142
877,0.009,0.117
878,0.01,0.13
879,0.0101538,0.132
880,0.011,0.143
881,0.009,0.117
882,0.0109231,0.142
883,0.00823077,0.107
884,0.00992308,0.129
885,0.009,0.117
886,0.00946154,0.123
887,0.00938462,0.122
888,0.0107692,0.14
889,0.00869231,0.113
890,0.0100769,0.131
891,0.00953846,0.124
892,0.00915385,0.119
893,0.0102308,0.133
894,0.00915385,0.119
895,0.00915385,0.119
896,0.00961538,0.125
897,0.00938462,0.122
898,0.009,0.117
899,0.00946154,0.123
900,0.01,0.13
901,0.0103846,0.135
902,0.00946154,0.123
903,0.00892308,0.116
904,0.0106923,0.139
905,0.0107692,0.14
906,0.00976923,0.127
907,0.00892308,0.116
908,0.01,0.13
909,0.0108462,0.141
910,0.00876923,0.114
911,0.0101538,0.132
912,0.0113846,0.148
913,0.00953846,0.124
914,0.009,0.117
915,0.0105385,0.137
916,0.0106154,0.138
917,0.0103077,0.134
918,0.00876923,0.114
919,0.0113077,0.147
920,0.0101538,0.132
921,0.0107692,0.14
922,0.0101538,0.132
923,0.0118462,0.154
924,0.00907692,0.118
925,0.01,0.13
926,0.0105385,0.137
927,0.00907692,0.118
928,0.00846154,0.11
929,0.00884615,0.115
930,0.00992308,0.129
931,0.0106154,0.138
932,0.00784615,0.102
933,0.00984615,0.128
934,0.0108462,0.141
935,0.0120769,0.157
936,0.00915385,0.119
937,0.00846154,0.11
938,0.0106923,0.139
939,0.0111538,0.145
940,0.00946154,0.123
941,0.0118462,0.154
942,0.0100769,0.131
943,0.00976923,0.127
944,0.00892308,0.116
945,0.0103077,0.134
946,0.0108462,0.141
947,0.0102308,0.133
948,0.0106923,0.139
949,0.0116154,0.151
950,0.0104615,0.136
951,0.01,0.13
952,0.0108462,0.141
953,0.00976923,0.127
954,0.0104615,0.136
955,0.0109231,0.142
956,0.00930769,0.121
957,0.00992308,0.129
958,0.0109231,0.142
959,0.0124615,0.162
960,0.0126923,0.165
961,0.0101538,0.132
962,0.00953846,0.124
963,0.0104615,0.136
964,0.0113846,0.148
965,0.011,0.143
966,0.0118462,0.154
967,0.0100769,0.131
968,0.0105385,0.137
969,0.0102308,0.133
970,0.0109231,0.142
971,0.0107692,0.14
972,0.0118462,0.154
973,0.0106923,0.139
974,0.0100769,0.131
975,0.01,0.13
976,0.00923077,0.12
977,0.00938462,0.122
978,0.00923077,0.12
979,0.00884615,0.115
980,0.00946154,0.123
981,0.0123846,0.161
982,0.0111538,0.145
983,0.0113077,0.147
984,0.0102308,0.133
985,0.0122308,0.159
986,0.00953846,0.124
987,0.0114615,0.149
988,0.00961538,0.125
989,0.009,0.117
990,0.00961538,0.125
991,0.00992308,0.129
992,0.0110769,0.144
993,0.0106923,0.139
994,0.00953846,0.124
995,0.0126154,0.164
996,0.009,0.117
997,0.00984615,0.128
998,0.0130769,0.17
999,0.01,0.13
1000,0.0106923,0.139
1001,0.0102308,0.133
1002,0.0106154,0.138
1003,0.00953846,0.124
1004,0.00946154,0.123
1005,0.00946154,0.123
1006,0.0106923,0.139
1007,0.00923077,0.12
1008,0.00992308,0.129
1009,0.0104615,0.136
1010,0.0103077,0.134
1011,0.0120769,0.157
1012,0.0107692,0.14
1013,0.0124615,0.162
1014,0.0117692,0.153
1015,0.0107692,0.14
1016,0.00992308,0.129
1017,0.00884615,0.115
1018,0.011,0.143
1019,0.0113077,0.147
1020,0.0127692,0.166
1021,0.0122308,0.159
1022,0.01,0.13
1023,0.0109231,0.142
1024,0.0125385,0.163
1025,0.0108462,0.141
1026,0.0104615,0.136
1027,0.009,0.117
1028,0.0123846,0.161
1029,0.0146923,0.191
1030,0.0111538,0.145
1031,0.00884615,0.115
1032,0.00961538,0.125
1033,0.0116923,0.152
1034,0.0109231,0.142
1035,0.01,0.13
1036,0.011,0.143
1037,0.0106923,0.139
1038,0.0118462,0.154
1039,0.00876923,0.114
1040,0.0105385,0.137
1041,0.00869231,0.113
1042,0.00992308,0.129
1043,0.00907692,0.118
1044,0.0107692,0.14
1045,0.0100769,0.131
1046,0.009,0.117
1047,0.0105385,0.137
1048,0.00830769,0.108
1049,0.00946154,0.123
1050,0.0104615,0.136
1051,0.00953846,0.124
1052,0.00946154,0.123
1053,0.00946154,0.123
1054,0.00892308,0.116
1055,0.00976923,0.127
1056,0.009,0.117
1057,0.00938462,0.122
1058,0.00992308,0.129
1059,0.0133846,0.174
1060,0.0110769,0.144
1061,0.00853846,0.111
1062,0.0103077,0.134
1063,0.0106154,0.138
1064,0.00969231,0.126
1065,0.00869231,0.113
1066,0.00953846,0.124
1067,0.0112308,0.146
1068,0.0123077,0.16
1069,0.00976923,0.127
1070,0.00984615,0.128
1071,0.0112308,0.146
1072,0.011,0.143
1073,0.00915385,0.119
1074,0.0117692,0.153
1075,0.0107692,0.14
1076,0.00953846,0.124
1077,0.00969231,0.126
1078,0.00853846,0.111
1079,0.0106923,0.139
1080,0.00969231,0.126
1081,0.00938462,0.122
1082,0.0106154,0.138
1083,0.00892308,0.116
1084,0.00976923,0.127
1085,0.0113846,0.148
1086,0.00984615,0.128
1087,0.00892308,0.116
1088,0.011,0.143
1089,0.00923077,0.12
1090,0.0103846,0.135
1091,0.0102308,0.133
1092,0.00992308,0.129
1093,0.00930769,0.121
1094,0.0106923,0.139
1095,0.00976923,0.127
1096,0.00984615,0.128
1097,0.00892308,0.116
1098,0.0116154,0.151
1099,0.0118462,0.154
1100,0.00992308,0.129
1101,0.00938462,0.122
1102,0.0103077,0.134
1103,0.0108462,0.141
1104,0.0103077,0.134
1105,0.0114615,0.149
1106,0.00915385,0.119
1107,0.0116154,0.151
1108,0.0100769,0.131
1109,0.0115385,0.15
1110,0.0103846,0.135
1111,0.0106923,0.139
1112,0.00938462,0.122
1113,0.0109231,0.142
1114,0.00946154,0.123
1115,0.0113077,0.147
1116,0.0112308,0.146
1117,0.0104615,0.136
1118,0.0129231,0.168
1119,0.0117692,0.153
1120,0.01,0.13
1121,0.0114615,0.149
1122,0.011,0.143
1123,0.011,0.143
1124,0.00992308,0.129
1125,0.00869231,0.113
1126,0.00953846,0.124
1127,0.0113077,0.147
1128,0.00961538,0.125
1129,0.00992308,0.129
1130,0.00984615,0.128
1131,0.00984615,0.128
1132,0.0102308,0.133
1133,0.0113077,0.147
1134,0.00976923,0.127
1135,0.00992308,0.129
1136,0.00876923,0.114
1137,0.0108462,0.141
1138,0.0126923,0.165
1139,0.00930769,0.121
1140,0.0100769,0.131
1141,0.0106154,0.138
1142,0.0102308,0.133
1143,0.0111538,0.145
1144,0.00953846,0.124
1145,0.00969231,0.126
1146,0.00807692,0.105
1147,0.0106923,0.139
1148,0.0106154,0.138
1149,0.0106923,0.139
1150,0.00984615,0.128
1151,0.00930769,0.121
1152,0.00961538,0.125
1153,0.0102308,0.133
1154,0.0101538,0.132
1155,0.0126923,0.165
1156,0.0118462,0.154
1157,0.0110769,0.144
1158,0.0103846,0.135
1159,0.00846154,0.11
1160,0.0113077,0.147
1161,0.0113846,0.148
1162,0.0117692,0.153
1163,0.00938462,0.122
1164,0.00961538,0.125
