##ver, min, mean, max, stddev, count, total
0 18.0 18.0 18.0 0.0 1 18.0
1 34.0 34.0 34.0 0.0 1 34.0
2 53.0 53.0 53.0 0.0 1 53.0
3 40.0 40.0 40.0 0.0 1 40.0
4 47.0 47.0 47.0 0.0 1 47.0
5 45.0 45.0 45.0 0.0 1 45.0
6 41.0 41.0 41.0 0.0 1 41.0
7 40.0 40.0 40.0 0.0 1 40.0
8 49.0 49.0 49.0 0.0 1 49.0
9 4.0 4.0 4.0 0.0 1 4.0
