##bucket, min, mean, max, stddev, count, total
0 4.0 4.0 4.0 0.0 1 4.0
1 3.0 3.0 3.0 0.0 1 3.0
2 4.0 4.0 4.0 0.0 1 4.0
3 4.0 4.0 4.0 0.0 1 4.0
4 4.0 4.0 4.0 0.0 1 4.0
5 4.0 4.0 4.0 0.0 1 4.0
6 3.0 3.0 3.0 0.0 1 3.0
7 2.0 2.0 2.0 0.0 1 2.0
8 3.0 3.0 3.0 0.0 1 3.0
9 3.0 3.0 3.0 0.0 1 3.0
tot,2.0,3.4,4.0,0.6992058987801011,10
