##bucket, min, mean, max, stddev, count, total
0 1.0 1.0 1.0 0.0 1 1.0
1 1.0 1.0 1.0 0.0 1 1.0
2 2.0 2.0 2.0 0.0 1 2.0
3 2.0 2.0 2.0 0.0 1 2.0
4 2.0 2.0 2.0 0.0 1 2.0
5 1.0 1.0 1.0 0.0 1 1.0
6 2.0 2.0 2.0 0.0 1 2.0
7 1.0 1.0 1.0 0.0 1 1.0
8 1.0 1.0 1.0 0.0 1 1.0
9 1.0 1.0 1.0 0.0 1 1.0
tot,1.0,1.4,2.0,0.5163977794943223,10
