##ver, min, mean, max, stddev, count, total
0 73.0 73.0 73.0 0.0 1 73.0
1 69.0 69.0 69.0 0.0 1 69.0
2 73.0 73.0 73.0 0.0 1 73.0
3 77.0 77.0 77.0 0.0 1 77.0
4 52.0 52.0 52.0 0.0 1 52.0
5 31.0 31.0 31.0 0.0 1 31.0
6 61.0 61.0 61.0 0.0 1 61.0
7 60.0 60.0 60.0 0.0 1 60.0
8 59.0 59.0 59.0 0.0 1 59.0
9 49.0 49.0 49.0 0.0 1 49.0
