##ver, min, mean, max, stddev, count, total
0 415.0 415.0 415.0 0.0 1 415.0
1 435.0 435.0 435.0 0.0 1 435.0
2 105.0 105.0 105.0 0.0 1 105.0
3 111.0 111.0 111.0 0.0 1 111.0
4 35.0 35.0 35.0 0.0 1 35.0
5 268.0 268.0 268.0 0.0 1 268.0
6 57.0 57.0 57.0 0.0 1 57.0
7 48.0 48.0 48.0 0.0 1 48.0
8 48.0 48.0 48.0 0.0 1 48.0
9 267.0 267.0 267.0 0.0 1 267.0
