patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,195,128,1
0,2,0,-2,196,127,1
0,3,0,-2,198,128,1
0,4,0,-2,197,128,1
0,5,0,-2,91,127,1
0,6,0,-2,182,219,1
0,7,0,-2,184,219,1
0,8,0,-2,189,219,1
0,9,0,-2,184,221,1
