patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.068,0.039,0
0,2,0,-0.002,0.066,0.038,0
0,3,0,-0.002,0.063,0.037,0
1,3,0,-0.002,0.099,0.033,0
0,4,0,-0.002,0.062,0.038,0
2,4,0,-0.002,0.1,0.036,0
0,5,0,-0.002,0.064,0.039,0
2,5,0,-0.002,0.099,0.033,0
0,6,0,-0.002,0.059,0.041,0
3,6,0,-0.002,0.102,0.035,0
0,7,0,-0.002,0.069,0.038,0
3,7,0,-0.002,0.113,0.036,0
0,8,0,-0.002,0.067,0.042,0
4,8,0,-0.002,0.103,0.034,0
0,9,0,-0.002,0.068,0.036,0
4,9,0,-0.002,0.103,0.033,0
0,10,0,-0.002,0.069,0.041,0
5,10,0,-0.002,0.102,0.037,0
0,11,0,-0.002,0.067,0.04,0
5,11,0,-0.002,0.104,0.038,0
0,12,0,-0.002,0.063,0.037,0
6,12,0,-0.002,0.103,0.034,0
0,13,0,-0.002,0.064,0.038,0.001
6,13,0,-0.002,0.102,0.033,0.001
0,14,0,-0.002,0.072,0.039,0.001
7,14,0,-0.002,0.098,0.033,0.001
0,15,0,-0.002,0.061,0.037,0.002
7,15,0,-0.002,0.104,0.034,0.001
0,16,0,-0.002,0.061,0.038,0.002
8,16,0,-0.002,0.104,0.036,0.002
0,17,0,-0.002,0.062,0.04,0.002
8,17,0,-0.002,0.103,0.034,0.002
0,18,0,-0.002,0.066,0.04,0.003
9,18,0,-0.002,0.104,0.035,0.003
0,19,0,-0.002,0.062,0.037,0.003
9,19,0,-0.002,0.103,0.034,0.003
0,20,0,-0.002,0.065,0.038,0.003
10,20,0,-0.002,0.102,0.033,0.003
0,21,0,-0.002,0.062,0.04,0.003
10,21,0,-0.002,0.104,0.035,0.003
0,22,0,-0.002,0.063,0.04,0.003
11,22,0,-0.002,0.101,0.034,0.003
0,23,0,-0.002,0.065,0.037,0.003
11,23,0,-0.002,0.103,0.034,0.004
0,24,0,-0.002,0.068,0.041,0.003
12,24,0,-0.002,0.102,0.034,0.004
0,25,0,-0.002,0.071,0.038,0.003
12,25,0,-0.002,0.102,0.035,0.004
0,26,0,-0.002,0.062,0.038,0.004
13,26,0,-0.002,0.101,0.034,0.003
0,27,0,-0.002,0.064,0.036,0.004
13,27,0,-0.002,0.103,0.035,0.003
0,28,0,-0.002,0.063,0.043,0.004
14,28,0,-0.002,0.102,0.033,0.002
0,29,0,-0.002,0.063,0.049,0.004
14,29,0,-0.002,0.099,0.035,0.003
0,30,0,-0.002,0.062,0.038,0.004
15,30,0,-0.002,0.099,0.034,0.002
0,31,0,-0.002,0.067,0.037,0.004
15,31,0,-0.002,0.1,0.033,0.003
0,32,0,-0.002,0.066,0.04,0.004
16,32,0,-0.002,0.099,0.034,0.002
0,33,0,-0.002,0.068,0.039,0.004
16,33,0,-0.002,0.101,0.034,0.002
0,34,0,-0.002,0.062,0.04,0.004
17,34,0,-0.002,0.102,0.034,0.002
0,35,0,-0.002,0.064,0.038,0.004
17,35,0,-0.002,0.102,0.036,0.002
0,36,0,-0.002,0.065,0.038,0.004
18,36,0,-0.002,0.101,0.034,0.002
0,37,0,-0.002,0.065,0.038,0.004
18,37,0,-0.002,0.1,0.034,0.002
0,38,0,-0.002,0.069,0.04,0.004
19,38,0,-0.002,0.102,0.033,0.002
0,39,0,-0.002,0.063,0.038,0.004
19,39,0,-0.002,0.101,0.033,0.003
0,40,0,-0.002,0.065,0.036,0.004
20,40,0,-0.002,0.103,0.033,0.003
0,41,0,-0.002,0.063,0.035,0.004
20,41,0,-0.002,0.103,0.034,0.003
0,42,0,-0.002,0.063,0.04,0.004
21,42,0,-0.002,0.102,0.034,0.003
0,43,0,-0.002,0.064,0.041,0.004
21,43,0,-0.002,0.099,0.034,0.003
0,44,0,-0.002,0.066,0.04,0.004
22,44,0,-0.002,0.102,0.033,0.003
0,45,0,-0.002,0.068,0.037,0.004
22,45,0,-0.002,0.102,0.033,0.004
0,46,0,-0.002,0.065,0.04,0.004
23,46,0,-0.002,0.099,0.034,0.003
