version,ms
0,1.9293563579277857
1,0.6412872841444273
2,0.6153846153846154
3,0.5541601255886972
4,0.6616954474097333
5,0.5643642072213503
6,0.5926216640502356
7,0.6593406593406592
8,0.9324960753532183
9,0.7103610675039248
10,0.7637362637362639
11,0.6923076923076923
12,0.8508634222919941
13,0.9097331240188384
14,0.9709576138147565
15,1.116954474097331
16,1.3594976452119316
17,1.0015698587127158
18,1.0682888540031394
19,1.1428571428571432
20,1.206436420722135
21,1.0808477237048666
22,1.2778649921507068
23,1.3751962323390896
24,1.303767660910518
25,1.206436420722135
26,1.196232339089482
27,1.3265306122448979
28,1.4340659340659339
29,1.5416012558869698
30,1.5313971742543173
31,1.4599686028257461
32,1.6821036106750393
33,1.5722135007849292
34,1.6130298273155415
35,1.5800627943485084
36,1.817896389324961
37,1.8995290423861848
38,1.8124018838304559
39,1.7974882260596545
40,1.8642072213500787
41,1.9254317111459969
42,1.9458398744113028
43,1.7872841444270016
44,1.9152276295133435
45,1.95839874411303
46,1.9662480376766094
47,2.1224489795918364
48,2.180533751962323
49,2.1067503924646775
50,2.065934065934066
51,2.1789638932496076
52,2.163265306122449
53,2.232339089481947
54,2.5109890109890105
55,2.5871271585557296
56,2.4803767660910516
57,2.4089481946624804
58,2.54160125588697
59,2.5572998430141283
60,2.5572998430141283
61,2.6036106750392465
62,2.5675039246467817
63,2.598116169544741
64,2.7566718995290422
65,2.726059654631083
66,2.769230769230769
67,2.8822605965463106
68,2.797488226059655
69,2.7441130298273153
70,2.923076923076923
71,2.828100470957614
72,2.8618524332810047
73,2.9434850863422293
74,3.032967032967033
75,3.091836734693877
76,3.061224489795918
77,2.8846153846153846
78,2.986656200941915
79,2.9026687598116174
80,3.063579277864992
81,2.8948194662480375
82,3.0965463108320255
83,3.171114599686028
84,3.2142857142857144
85,3.1381475667189953
86,3.035321821036107
87,3.2142857142857144
88,3.135007849293564
89,3.383045525902669
90,3.3524332810047097
91,3.2268445839874413
92,3.3320251177394034
93,3.357927786499215
94,3.2935635792778646
95,3.3218210361067504
96,3.4599686028257457
97,3.5926216640502355
98,3.5392464678178968
99,3.590266875981161
100,3.6389324960753537
101,3.5290423861852434
102,3.5392464678178968
103,4.008634222919937
104,3.686813186813187
105,3.6491365777080063
106,3.980376766091051
107,5.346938775510205
108,3.822605965463108
109,3.7535321821036103
110,3.905023547880691
111,4.004709576138148
112,3.8257456828885403
113,3.881475667189953
114,3.9379905808477234
115,3.9992150706436416
116,4.156985871271585
117,4.025117739403454
118,4.068288854003139
119,4.043171114599686
120,4.255102040816326
121,4.21193092621664
122,4.175824175824175
123,4.275510204081633
124,4.242543171114599
125,4.334379905808477
126,4.4136577708006275
127,4.803767660910518
128,7.959968602825747
129,4.490580847723704
130,4.631083202511775
131,4.65149136577708
132,4.531397174254318
133,4.572213500784929
134,4.576923076923077
135,4.559654631083203
136,4.562009419152277
137,4.664050235478808
138,4.802197802197803
139,4.7723704866562
140,4.838304552590267
141,4.866562009419153
142,5.025117739403454
143,5.357142857142857
144,4.8869701726844585
145,5.009419152276296
146,5.058084772370487
147,5.104395604395605
148,5.088697017268446
149,5.653061224489795
150,5.479591836734693
151,5.370486656200942
152,5.157770800627944
153,5.34458398744113
154,5.232339089481947
155,5.398744113029828
156,5.546310832025117
157,5.434065934065934
158,6.024332810047095
159,5.916797488226059
