version,ms
0,814.2391304347827
1,721.5434782608696
2,683.8478260869565
3,711.7608695652174
4,619.0869565217391
5,615.804347826087
6,649.8478260869565
7,639.0869565217391
8,727.5434782608696
9,702.0217391304348
10,752.2826086956521
11,783.1739130434783
12,707.9782608695652
13,871.1739130434783
14,749.9347826086956
15,576.195652173913
16,671.0
17,751.2608695652174
18,698.3260869565217
19,834.7391304347826
20,801.3913043478261
21,915.8478260869565
22,869.0869565217391
23,792.5
24,754.804347826087
25,832.6086956521739
26,779.6086956521739
27,663.5652173913044
28,847.8478260869565
29,787.8695652173913
30,687.0
31,518.8695652173913
32,955.0434782608696
33,898.5434782608696
34,910.5
35,929.0434782608696
36,918.5
37,890.2173913043479
38,930.8260869565217
39,825.195652173913
40,885.6521739130435
41,865.0652173913044
42,898.7826086956521
43,801.4782608695652
44,1027.2391304347825
45,805.1739130434783
46,885.2608695652174
47,818.1304347826087
48,856.2826086956521
49,874.8260869565217
50,877.0434782608696
51,900.5434782608696
52,824.4130434782609
53,898.9782608695652
54,920.7826086956521
55,782.2391304347826
56,813.2608695652174
57,838.6086956521739
