patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4038,6,48,77,1299,1,50,100,1702
0,500,2,403,415,443,1280,1,50,100,1202
1,0,13253,1886,2089,12807,480109,1,50,100,1842
1,500,67,1200,1791,2404,22864,1,50,100,1343
2,0,5232,179,1063,2024,28531,1,50,100,1615
2,500,5240,1270,1871,2488,22704,1,50,100,1116
3,0,5247,527,1153,1826,24570,1,50,100,1125
3,500,5244,1618,2281,2908,19349,1,50,100,626
4,0,68,111,995,1919,29140,1,50,100,1558
4,500,64,1204,1814,2404,22477,1,50,100,1059
5,0,65,113,978,1881,29319,1,50,100,1692
5,500,64,1198,1793,2404,22524,1,50,100,1193
6,0,5312,210,1133,2073,27963,1,50,100,1350
6,500,5262,1299,1903,2546,21835,1,50,100,851
7,0,67,111,991,1909,29184,1,50,100,1572
7,500,64,1207,1799,2403,23153,1,50,100,1073
8,0,5233,527,1152,1823,24481,1,50,100,1120
8,500,5240,1619,2283,2903,19266,1,50,100,621
9,0,5247,209,1124,2054,27692,1,50,100,1264
9,500,5245,1305,1919,2549,21604,1,50,100,802
