patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.008,0.005,0.07,0.086,1.299,0.001,0.05,0.1,1.55
0,500,0.004,0.477,0.492,0.539,1.281,0.001,0.05,0.1,1.05
1,0,20.705,2.791,2.089,4.416,68.217,0.001,0.05,0.1,1.631
1,500,2.501,1.464,2.106,2.814,17.305,0.001,0.05,0.1,1.131
2,0,3.208,0.262,1.09,2.024,21.344,0.001,0.05,0.1,1.364
2,500,2.821,1.558,2.897,3.453,16.643,0.001,0.05,0.1,0.898
3,0,2.527,0.527,1.153,2.351,21.968,0.001,0.05,0.1,1.032
3,500,2.527,2.191,3.261,3.613,15.807,0.001,0.05,0.1,0.707
4,0,0.079,0.121,0.995,1.919,21.784,0.001,0.05,0.1,1.302
4,500,0.074,3.03,3.398,3.623,11.896,0.001,0.05,0.1,0.775
5,0,0.139,0.147,0.978,1.881,22.093,0.001,0.05,0.1,1.432
5,500,0.133,2.94,3.143,3.493,12.03,0.001,0.05,0.1,0.574
6,0,4.757,0.511,1.152,2.102,24.488,0.001,0.05,0.1,1.102
6,500,3.048,3.074,4.384,4.387,18.423,0.001,0.05,0.1,0.74
7,0,0.076,0.109,0.972,1.795,24.38,0.001,0.05,0.1,1.31
7,500,0.076,2.956,3.212,3.424,11.746,0.001,0.05,0.1,0.742
8,0,2.512,0.616,1.252,4.662,18.292,0.001,0.05,0.1,0.896
8,500,2.472,2.222,3.244,3.65,14.974,0.001,0.05,0.1,0.627
9,0,5.247,4.836,4.84,4.522,5.092,0,0,0,0
9,500,3.685,4.421,4.776,4.767,6.088,0,0,0,0
