patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,5,70,92,1127,1,50,100,1236
0,500,5,477,492,539,1119,1,50,100,736
1,0,27166,209,1685,2944,68217,1,50,100,1313
1,500,2287,1631,2052,2626,12268,1,50,100,813
2,0,1722,204,813,1456,16652,1,50,100,1106
2,500,1718,1558,2127,2976,11370,1,50,100,664
3,0,1702,285,1078,1763,17061,1,50,100,1032
3,500,1861,1801,3261,3148,11935,1,50,100,614
4,0,73,121,809,1500,16974,1,50,100,1187
4,500,71,1495,2087,2725,11896,1,50,100,775
5,0,139,146,856,1489,17256,1,50,100,1320
5,500,133,1498,2079,2675,12030,1,50,100,909
6,0,1896,361,977,1758,16352,1,50,100,1042
6,500,1890,1728,2280,2895,11427,1,50,100,625
7,0,44,104,788,1451,16797,1,50,100,1194
7,500,37,1451,2039,2617,11746,1,50,100,783
8,0,1691,2800,2802,3950,2793,0,0,0,0
8,500,1684,3244,3244,3243,3242,0,0,0,0
9,0,17966,7428,6107,5483,4126,0,0,0,0
9,500,2880,4421,4419,4419,4711,0,0,0,0
