patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,803,1015,7
0,2,0,-2,808,1000,7
0,3,0,-2,806,1001,7
0,4,0,-2,807,1002,7
0,5,0,-2,377,2840,7
0,6,0,-2,945,2014,7
0,7,0,-2,943,1990,7
0,8,0,-2,941,1997,7
0,9,0,-2,941,2004,7
