patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,177,146,0
0,2,0,-2,170,131,0
0,3,0,-2,175,144,0
1,3,0,-2,300,147,0
0,4,0,-2,177,146,0
2,4,0,-2,307,148,0
0,5,0,-2,180,146,0
2,5,0,-2,304,145,0
0,6,0,-2,178,147,0
3,6,0,-2,326,161,0
0,7,0,-2,178,147,0
3,7,0,-2,324,161,0
0,8,0,-2,177,146,0
4,8,0,-2,324,162,0
0,9,0,-2,179,146,0
4,9,0,-2,326,162,0
0,10,0,-2,179,146,0
5,10,0,-2,327,161,0
0,11,0,-2,171,133,0
5,11,0,-2,309,147,0
0,12,0,-2,173,134,0
6,12,0,-2,307,146,0
0,13,0,-2,180,148,0
6,13,0,-2,329,161,0
0,14,0,-2,179,147,0
7,14,0,-2,308,146,0
0,15,0,-2,174,139,1
7,15,0,-2,327,162,1
0,16,0,-2,180,153,1
8,16,0,-2,329,163,1
0,17,0,-2,176,152,1
8,17,0,-2,325,161,1
0,18,0,-2,181,152,1
9,18,0,-2,329,161,1
0,19,0,-2,179,152,1
9,19,0,-2,332,162,1
0,20,0,-2,170,137,1
10,20,0,-2,304,145,1
0,21,0,-2,179,151,1
10,21,0,-2,325,161,1
0,22,0,-2,178,161,3
11,22,0,-2,330,161,3
0,23,0,-2,170,147,3
11,23,0,-2,308,145,3
0,24,0,-2,169,148,3
12,24,0,-2,329,164,3
0,25,0,-2,180,162,3
12,25,0,-2,322,161,3
0,26,0,-2,179,164,3
13,26,0,-2,302,145,3
0,27,0,-2,170,144,3
13,27,0,-2,300,145,3
0,28,0,-2,176,160,3
14,28,0,-2,318,159,3
0,29,0,-2,174,160,3
14,29,0,-2,302,145,3
0,30,0,-2,170,144,3
15,30,0,-2,321,159,2
0,31,0,-2,177,160,3
15,31,0,-2,326,158,2
0,32,0,-2,167,145,3
16,32,0,-2,298,145,2
0,33,0,-2,177,160,3
16,33,0,-2,321,160,2
0,34,0,-2,175,160,3
17,34,0,-2,320,159,2
0,35,0,-2,177,161,3
17,35,0,-2,318,160,2
0,36,0,-2,177,161,3
18,36,0,-2,321,158,2
0,37,0,-2,176,161,3
18,37,0,-2,301,143,2
0,38,0,-2,171,151,4
19,38,0,-2,323,159,2
0,39,0,-2,176,165,3
19,39,0,-2,321,159,3
0,40,0,-2,176,165,3
20,40,0,-2,301,143,3
0,41,0,-2,160,154,6
20,41,0,-2,292,145,5
0,42,0,-2,165,171,6
21,42,0,-2,310,159,5
0,43,0,-2,164,170,6
21,43,0,-2,314,159,5
0,44,0,-2,163,170,6
22,44,0,-2,291,144,3
0,45,0,-2,153,153,6
22,45,0,-2,312,159,3
0,46,0,-2,164,169,6
23,46,0,-2,292,146,3
0,47,0,-2,165,169,6
23,47,0,-2,310,158,3
0,48,0,-2,164,169,6
24,48,0,-2,293,144,3
0,49,0,-2,159,154,6
24,49,0,-2,292,143,3
0,50,0,-2,164,171,6
25,50,0,-2,309,158,3
0,51,0,-2,163,169,6
25,51,0,-2,292,143,3
0,52,0,-2,159,153,6
26,52,0,-2,310,159,3
0,53,0,-2,162,169,6
26,53,0,-2,313,157,3
0,54,0,-2,164,169,6
27,54,0,-2,308,158,3
0,55,0,-2,164,169,6
27,55,0,-2,312,158,3
0,56,0,-2,157,153,6
28,56,0,-2,293,143,3
0,57,0,-2,168,170,6
28,57,0,-2,311,157,3
0,58,0,-2,156,153,6
29,58,0,-2,312,157,3
0,59,0,-2,163,169,6
29,59,0,-2,315,157,3
0,60,0,-2,157,153,6
30,60,0,-2,311,158,3
0,61,0,-2,164,170,6
30,61,0,-2,293,144,3
0,62,0,-2,158,154,6
31,62,0,-2,313,158,3
0,63,0,-2,164,170,6
31,63,0,-2,313,158,3
0,64,0,-2,157,155,6
32,64,0,-2,311,157,3
0,65,0,-2,163,169,6
32,65,0,-2,292,143,3
0,66,0,-2,157,153,6
33,66,0,-2,313,157,3
0,67,0,-2,163,170,6
33,67,0,-2,309,158,3
0,68,0,-2,165,168,6
34,68,0,-2,309,157,3
0,69,0,-2,166,170,6
34,69,0,-2,305,158,3
0,70,0,-2,164,168,6
35,70,0,-2,313,157,3
0,71,0,-2,164,169,6
35,71,0,-2,311,157,3
0,72,0,-2,165,170,6
36,72,0,-2,311,157,3
0,73,0,-2,159,154,6
36,73,0,-2,313,157,3
0,74,0,-2,156,153,5
37,74,0,-2,313,157,4
0,75,0,-2,166,168,5
37,75,0,-2,312,157,4
0,76,0,-2,164,169,5
38,76,0,-2,293,143,4
0,77,0,-2,164,168,5
38,77,0,-2,312,157,4
0,78,0,-2,164,169,5
39,78,0,-2,309,157,3
0,79,0,-2,162,169,5
39,79,0,-2,308,157,3
0,80,0,-2,165,169,5
40,80,0,-2,309,156,3
0,81,0,-2,163,169,5
40,81,0,-2,311,156,3
0,82,0,-2,164,169,5
41,82,0,-2,295,156,1
0,83,0,-2,164,169,5
41,83,0,-2,294,155,1
0,84,0,-2,164,168,5
42,84,0,-2,281,141,1
0,85,0,-2,160,153,5
42,85,0,-2,280,141,1
0,86,0,-2,168,169,5
43,86,0,-2,293,156,1
0,87,0,-2,159,154,5
43,87,0,-2,296,157,1
0,88,0,-2,157,154,5
44,88,0,-2,297,157,1
