patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,16,15,0
1,0,-2,151,96,0
2,0,-2,120,94,0
3,0,-2,125,95,0
4,0,-2,119,94,0
5,0,-2,121,94,0
6,0,-2,120,94,0
7,0,-2,120,94,0
8,0,-2,120,94,0
9,0,-2,119,95,0
10,0,-2,117,96,0
11,0,-2,122,94,0
12,0,-2,126,95,0
13,0,-2,124,94,0
14,0,-2,129,98,0
15,0,-2,124,93,0
16,0,-2,124,93,0
17,0,-2,124,94,0
18,0,-2,124,93,0
19,0,-2,124,94,0
20,0,-2,123,94,0
21,0,-2,123,101,0
22,0,-2,125,94,1
23,0,-2,124,95,1
24,0,-2,126,95,1
25,0,-2,126,93,1
26,0,-2,122,93,1
27,0,-2,121,93,1
28,0,-2,123,96,1
29,0,-2,126,93,1
30,0,-2,122,92,1
31,0,-2,124,92,1
32,0,-2,123,100,1
33,0,-2,123,93,1
34,0,-2,122,92,1
35,0,-2,122,92,1
36,0,-2,129,93,1
37,0,-2,119,93,1
38,0,-2,120,93,1
39,0,-2,120,100,1
40,0,-2,119,92,1
41,0,-2,118,92,1
42,0,-2,122,92,1
43,0,-2,119,99,1
44,0,-2,119,93,1
45,0,-2,118,92,1
46,0,-2,118,92,1
47,0,-2,128,92,1
48,0,-2,118,92,1
49,0,-2,119,93,1
50,0,-2,122,93,1
51,0,-2,118,92,1
52,0,-2,118,92,1
53,0,-2,118,92,1
54,0,-2,122,99,1
55,0,-2,118,93,1
56,0,-2,118,91,2
57,0,-2,118,92,2
58,0,-2,130,92,2
59,0,-2,118,91,2
60,0,-2,118,92,2
61,0,-2,117,92,2
62,0,-2,115,93,2
63,0,-2,118,92,2
64,0,-2,117,92,2
65,0,-2,117,99,2
66,0,-2,118,91,2
67,0,-2,117,92,2
68,0,-2,117,92,2
69,0,-2,121,99,2
70,0,-2,117,92,2
71,0,-2,117,91,2
72,0,-2,117,92,2
73,0,-2,128,92,2
74,0,-2,117,92,2
75,0,-2,115,92,2
76,0,-2,117,92,4
77,0,-2,119,92,4
78,0,-2,117,91,4
79,0,-2,122,92,4
80,0,-2,117,98,4
81,0,-2,118,93,4
82,0,-2,118,92,4
83,0,-2,117,92,4
84,0,-2,115,99,4
85,0,-2,118,92,4
86,0,-2,117,92,4
87,0,-2,117,92,4
88,0,-2,120,92,4
