patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,0.012510204081632652,0.013244897959183672,0.00004081632653061224
1,0,-0.002,0.9246530612244898,0.8286938775510204,0.0003469387755102041
2,0,-0.002,0.8564489795918367,0.8264081632653062,0.0003877551020408163
3,0,-0.002,0.857326530612245,0.8278775510204082,0.0003877551020408163
4,0,-0.002,0.8562448979591836,0.8248571428571428,0.00042857142857142855
5,0,-0.002,0.7991836734693877,0.7659387755102041,0.00040816326530612246
6,0,-0.002,0.792795918367347,0.7644489795918368,0.00042857142857142855
7,0,-0.002,0.7974489795918367,0.7656938775510204,0.00046938775510204083
8,0,-0.002,0.7910204081632654,0.7608571428571429,0.00046938775510204083
9,0,-0.002,0.7973265306122449,0.7690816326530612,0.00046938775510204083
10,0,-0.002,0.7929795918367347,0.7612857142857143,0.00046938775510204083
11,0,-0.002,0.795530612244898,0.7675510204081633,0.00046938775510204083
12,0,-0.002,0.7908979591836734,0.7613469387755102,0.00046938775510204083
13,0,-0.002,0.520673469387755,0.7621020408163265,0.0026122448979591832
14,0,-0.002,0.5104489795918368,0.7565306122448979,0.0039387755102040815
15,0,-0.002,0.5106326530612245,0.7585102040816326,0.005122448979591836
16,0,-0.002,0.5116938775510205,0.7565714285714286,0.005816326530612245
17,0,-0.002,0.5130612244897959,0.7575510204081632,0.005979591836734694
18,0,-0.002,0.5032448979591837,0.7513061224489797,0.006673469387755102
19,0,-0.002,0.49648979591836734,0.7475918367346939,0.007163265306122449
20,0,-0.002,0.49689795918367347,0.7479591836734694,0.007163265306122449
21,0,-0.002,0.5013877551020408,0.7471836734693877,0.007163265306122449
22,0,-0.002,0.5015102040816326,0.7503061224489797,0.007918367346938775
23,0,-0.002,0.5116530612244898,0.753326530612245,0.00863265306122449
24,0,-0.002,0.5061020408163265,0.7534285714285714,0.009183673469387756
25,0,-0.002,0.5060408163265306,0.7532040816326531,0.009591836734693878
26,0,-0.002,0.5101836734693878,0.7584489795918368,0.009816326530612244
27,0,-0.002,0.5056530612244898,0.7541020408163265,0.010551020408163267
28,0,-0.002,0.5034693877551021,0.7506326530612245,0.011
29,0,-0.002,0.49989795918367347,0.751061224489796,0.011183673469387756
30,0,-0.002,0.5012857142857142,0.7525918367346939,0.011224489795918368
31,0,-0.002,0.4972244897959184,0.7448979591836735,0.011346938775510204
32,0,-0.002,0.44753061224489793,0.7488775510204082,0.011959183673469388
33,0,-0.002,0.4431224489795918,0.7452040816326531,0.012142857142857143
34,0,-0.002,0.4493061224489796,0.7510204081632653,0.012244897959183673
35,0,-0.002,0.4441428571428572,0.7448979591836735,0.01289795918367347
36,0,-0.002,0.44953061224489793,0.7522040816326531,0.01263265306122449
37,0,-0.002,0.44440816326530613,0.7478367346938776,0.013204081632653061
38,0,-0.002,0.4448979591836735,0.748061224489796,0.014653061224489797
39,0,-0.002,0.4450816326530612,0.7466122448979592,0.014591836734693877
40,0,-0.002,0.45118367346938776,0.753,0.014183673469387755
41,0,-0.002,0.44979591836734695,0.7496938775510203,0.015040816326530612
42,0,-0.002,0.4441224489795918,0.744938775510204,0.015408163265306122
43,0,-0.002,0.4436938775510204,0.7468775510204082,0.015244897959183672
44,0,-0.002,0.44965306122448984,0.753,0.017387755102040818
45,0,-0.002,0.4488775510204082,0.7525918367346939,0.01969387755102041
46,0,-0.002,0.44457142857142856,0.746,0.018204081632653062
47,0,-0.002,0.4443469387755102,0.7469183673469388,0.0186734693877551
48,0,-0.002,0.4499183673469388,0.7512040816326531,0.018979591836734696
49,0,-0.002,0.40638775510204084,0.7513061224489797,0.019612244897959184
50,0,-0.002,0.40230612244897956,0.7467959183673469,0.019979591836734693
51,0,-0.002,0.40338775510204083,0.750061224489796,0.01979591836734694
52,0,-0.002,0.40838775510204084,0.753734693877551,0.02085714285714286
53,0,-0.002,0.4082040816326531,0.751734693877551,0.021020408163265305
