patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,27,10,0
1,0,-2,343,213,2
2,0,-2,238,210,2
3,0,-2,244,210,2
4,0,-2,242,209,3
5,0,-2,244,209,3
6,0,-2,236,223,3
7,0,-2,241,209,3
8,0,-2,244,214,3
9,0,-2,242,212,3
10,0,-2,247,211,3
11,0,-2,240,209,3
12,0,-2,240,209,3
13,0,-2,240,216,4
14,0,-2,239,209,6
15,0,-2,239,216,6
16,0,-2,238,209,6
17,0,-2,247,210,7
18,0,-2,240,209,7
19,0,-2,241,210,7
20,0,-2,240,216,7
21,0,-2,240,210,7
22,0,-2,240,216,7
23,0,-2,241,210,7
24,0,-2,248,210,8
25,0,-2,242,214,8
26,0,-2,243,215,8
27,0,-2,246,224,8
28,0,-2,247,215,8
29,0,-2,257,218,8
30,0,-2,247,216,8
31,0,-2,247,216,8
32,0,-2,241,217,8
33,0,-2,247,217,8
34,0,-2,245,217,8
35,0,-2,245,216,8
36,0,-2,247,217,8
37,0,-2,244,216,8
38,0,-2,247,216,8
39,0,-2,244,217,8
40,0,-2,288,218,7
41,0,-2,249,216,7
42,0,-2,248,216,7
43,0,-2,247,216,7
44,0,-2,247,217,7
45,0,-2,247,217,7
46,0,-2,247,218,7
47,0,-2,247,217,7
48,0,-2,247,216,7
49,0,-2,247,218,7
50,0,-2,248,217,7
51,0,-2,247,224,7
52,0,-2,246,216,7
53,0,-2,248,218,7
54,0,-2,249,216,7
55,0,-2,247,216,7
56,0,-2,246,219,7
57,0,-2,247,217,7
58,0,-2,248,217,7
59,0,-2,246,217,7
60,0,-2,248,216,7
61,0,-2,247,217,7
62,0,-2,247,217,7
63,0,-2,246,218,7
64,0,-2,246,216,7
65,0,-2,248,224,8
66,0,-2,247,216,8
67,0,-2,249,216,8
68,0,-2,246,216,8
69,0,-2,246,217,8
70,0,-2,248,216,8
71,0,-2,246,215,8
72,0,-2,247,217,8
73,0,-2,243,217,8
74,0,-2,247,215,8
75,0,-2,246,217,8
76,0,-2,245,214,8
77,0,-2,247,216,8
78,0,-2,245,217,8
79,0,-2,246,215,6
80,0,-2,246,217,8
81,0,-2,247,216,8
82,0,-2,246,217,8
83,0,-2,246,216,9
84,0,-2,247,216,9
85,0,-2,247,217,9
86,0,-2,246,215,9
87,0,-2,246,217,9
88,0,-2,244,217,9
