patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,2,4,2
1,0,-2,2827,2602,2
2,0,-2,2624,2605,2
3,0,-2,2613,2572,2
4,0,-2,2613,2578,2
5,0,-2,2610,2578,2
6,0,-2,2612,2576,2
7,0,-2,2614,2577,2
8,0,-2,2613,2574,2
9,0,-2,2611,2579,2
10,0,-2,2615,2577,2
11,0,-2,2617,2575,2
12,0,-2,2612,2577,2
13,0,-2,2535,2474,20
14,0,-2,2527,2479,23
15,0,-2,2530,2487,27
16,0,-2,2549,2513,35
17,0,-2,2543,2484,36
18,0,-2,2557,2512,40
19,0,-2,2562,2562,41
20,0,-2,2580,2520,47
21,0,-2,2562,2514,47
22,0,-2,2578,2509,53
23,0,-2,2557,2508,60
24,0,-2,2561,2513,66
25,0,-2,2561,2511,69
26,0,-2,2558,2514,71
27,0,-2,2563,2525,77
28,0,-2,2566,2525,80
29,0,-2,2568,2516,87
30,0,-2,2561,2514,88
31,0,-2,2563,2523,91
32,0,-2,61,2533,98
33,0,-2,62,2524,99
34,0,-2,62,2533,101
35,0,-2,61,2524,106
36,0,-2,65,2572,108
37,0,-2,66,2548,108
38,0,-2,62,2541,109
39,0,-2,65,2525,110
40,0,-2,66,2538,113
41,0,-2,64,2531,134
42,0,-2,64,2532,135
43,0,-2,66,2549,136
44,0,-2,64,2551,138
45,0,-2,62,2550,148
46,0,-2,64,2559,146
47,0,-2,60,2550,153
48,0,-2,67,2535,154
49,0,-2,64,2538,155
50,0,-2,63,2533,156
51,0,-2,61,2549,160
52,0,-2,63,2532,163
53,0,-2,64,2536,168
54,0,-2,64,2539,173
55,0,-2,64,2537,176
56,0,-2,64,2533,179
57,0,-2,62,2537,181
58,0,-2,61,2539,190
59,0,-2,62,2533,199
60,0,-2,61,2532,200
61,0,-2,64,2532,201
62,0,-2,65,2533,204
63,0,-2,64,2532,206
64,0,-2,61,2529,206
65,0,-2,62,2525,209
66,0,-2,63,2533,212
67,0,-2,63,2534,212
68,0,-2,64,2530,212
69,0,-2,62,2526,214
70,0,-2,64,2547,216
71,0,-2,64,2528,219
72,0,-2,64,2540,219
73,0,-2,64,2530,221
74,0,-2,62,2532,222
75,0,-2,62,2700,223
76,0,-2,70,2538,225
77,0,-2,62,2550,227
78,0,-2,65,2530,229
79,0,-2,63,2532,230
80,0,-2,65,2527,231
81,0,-2,62,2531,236
82,0,-2,63,2565,236
83,0,-2,62,2559,236
84,0,-2,63,2557,236
85,0,-2,59,2552,236
86,0,-2,59,2530,236
87,0,-2,64,2529,236
88,0,-2,64,2523,236
