patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,498,461,0
0,2,0,-2,500,465,0
0,3,0,-2,501,460,0
1,3,0,-2,960,549,0
0,4,0,-2,504,463,0
2,4,0,-2,971,541,0
0,5,0,-2,497,459,0
2,5,0,-2,956,534,0
0,6,0,-2,499,459,0
3,6,0,-2,963,535,0
0,7,0,-2,501,459,0
3,7,0,-2,955,534,0
0,8,0,-2,501,457,0
4,8,0,-2,957,535,0
0,9,0,-2,496,457,0
4,9,0,-2,956,537,0
0,10,0,-2,498,457,0
5,10,0,-2,958,537,0
0,11,0,-2,497,457,0
5,11,0,-2,957,534,0
0,12,0,-2,496,459,0
6,12,0,-2,959,534,0
0,13,0,-2,508,480,7
6,13,0,-2,979,542,7
0,14,0,-2,513,479,7
7,14,0,-2,976,546,7
0,15,0,-2,510,480,7
7,15,0,-2,978,539,7
0,16,0,-2,511,494,10
8,16,0,-2,974,539,10
0,17,0,-2,515,506,12
8,17,0,-2,977,542,12
0,18,0,-2,425,499,14
9,18,0,-2,879,550,12
0,19,0,-2,431,508,14
9,19,0,-2,895,552,12
0,20,0,-2,427,507,15
10,20,0,-2,897,548,13
0,21,0,-2,429,506,15
10,21,0,-2,893,550,13
0,22,0,-2,432,505,16
11,22,0,-2,897,551,14
0,23,0,-2,514,512,12
11,23,0,-2,978,543,16
0,24,0,-2,516,514,12
12,24,0,-2,971,541,16
0,25,0,-2,510,520,14
12,25,0,-2,974,544,16
0,26,0,-2,514,519,14
13,26,0,-2,985,540,9
0,27,0,-2,516,520,14
13,27,0,-2,982,539,9
0,28,0,-2,515,526,15
14,28,0,-2,985,544,10
0,29,0,-2,516,527,15
14,29,0,-2,988,541,10
0,30,0,-2,452,524,19
15,30,0,-2,936,549,14
0,31,0,-2,449,516,20
15,31,0,-2,918,551,14
0,32,0,-2,447,521,20
16,32,0,-2,927,545,11
0,33,0,-2,447,516,21
16,33,0,-2,918,545,12
0,34,0,-2,445,520,19
17,34,0,-2,916,555,10
0,35,0,-2,448,516,19
17,35,0,-2,917,539,10
0,36,0,-2,452,522,19
18,36,0,-2,829,549,10
0,37,0,-2,450,527,19
18,37,0,-2,831,549,10
0,38,0,-2,448,518,22
19,38,0,-2,837,543,11
0,39,0,-2,453,523,24
19,39,0,-2,830,545,13
0,40,0,-2,442,528,24
20,40,0,-2,833,546,12
0,41,0,-2,442,520,24
20,41,0,-2,828,535,12
0,42,0,-2,442,522,24
21,42,0,-2,828,550,12
0,43,0,-2,442,530,24
21,43,0,-2,835,542,12
0,44,0,-2,442,524,24
22,44,0,-2,830,538,11
0,45,0,-2,445,524,24
22,45,0,-2,827,534,11
0,46,0,-2,441,527,24
23,46,0,-2,921,537,9
0,47,0,-2,444,522,25
23,47,0,-2,915,537,10
0,48,0,-2,441,529,25
24,48,0,-2,914,542,10
0,49,0,-2,442,531,25
24,49,0,-2,915,533,10
0,50,0,-2,441,519,25
25,50,0,-2,917,538,10
0,51,0,-2,441,531,26
25,51,0,-2,915,536,11
0,52,0,-2,440,521,26
26,52,0,-2,915,538,11
0,53,0,-2,443,532,26
26,53,0,-2,920,533,11
0,54,0,-2,442,523,26
27,54,0,-2,919,539,11
0,55,0,-2,445,531,26
27,55,0,-2,916,533,11
0,56,0,-2,443,526,26
28,56,0,-2,920,536,10
0,57,0,-2,443,532,26
28,57,0,-2,923,533,10
0,58,0,-2,442,523,26
29,58,0,-2,919,536,10
0,59,0,-2,458,532,26
29,59,0,-2,923,533,10
0,60,0,-2,442,523,26
30,60,0,-2,855,542,6
0,61,0,-2,443,534,26
30,61,0,-2,858,540,6
0,62,0,-2,444,524,26
31,62,0,-2,846,532,6
0,63,0,-2,467,527,26
31,63,0,-2,845,539,6
0,64,0,-2,445,535,26
32,64,0,-2,848,534,6
0,65,0,-2,443,524,26
32,65,0,-2,846,538,6
0,66,0,-2,444,526,26
33,66,0,-2,844,534,5
0,67,0,-2,439,521,26
33,67,0,-2,846,529,5
0,68,0,-2,440,530,26
34,68,0,-2,846,530,5
0,69,0,-2,444,530,26
34,69,0,-2,843,530,5
0,70,0,-2,441,524,27
35,70,0,-2,841,536,6
0,71,0,-2,443,531,27
35,71,0,-2,843,527,6
0,72,0,-2,451,556,26
36,72,0,-2,859,530,6
0,73,0,-2,449,553,26
36,73,0,-2,861,528,6
0,74,0,-2,451,549,26
37,74,0,-2,861,523,6
0,75,0,-2,456,552,26
37,75,0,-2,860,528,6
0,76,0,-2,451,550,26
38,76,0,-2,866,537,5
0,77,0,-2,455,552,26
38,77,0,-2,858,530,5
0,78,0,-2,452,553,26
39,78,0,-2,858,527,3
0,79,0,-2,452,550,26
39,79,0,-2,863,529,3
0,80,0,-2,452,553,26
40,80,0,-2,861,532,3
0,81,0,-2,457,549,26
40,81,0,-2,860,530,3
0,82,0,-2,451,553,26
41,82,0,-2,859,529,3
0,83,0,-2,445,549,26
41,83,0,-2,860,528,3
0,84,0,-2,457,555,26
42,84,0,-2,861,527,3
0,85,0,-2,455,557,26
42,85,0,-2,857,523,3
0,86,0,-2,450,546,26
43,86,0,-2,853,520,3
0,87,0,-2,452,542,26
43,87,0,-2,856,519,3
0,88,0,-2,448,547,26
44,88,0,-2,856,521,3
