versionstart,versionend,ms
0,0,1.3265306122448977
0,1,0.5416012558869703
0,2,0.6059654631083204
0,3,0.5777080062794347
0,4,0.594976452119309
0,5,0.4725274725274725
0,6,0.5832025117739403
0,7,0.6161695447409733
0,8,0.44740973312401877
0,9,3.5290423861852425
0,10,0.4780219780219781
0,11,0.4623233908948194
0,12,0.5518053375196231
0,13,1.1616954474097332
0,14,0.39089481946624804
0,15,0.5313971742543172
0,16,0.5007849293563579
0,17,0.5879120879120878
0,18,0.4238618524332809
0,19,0.47252747252747246
0,20,0.5572998430141287
0,21,0.4317111459968603
0,22,0.5518053375196232
0,23,0.5313971742543172
0,24,0.46467817896389335
0,25,0.4929356357927787
0,26,0.48037676609105173
0,27,0.5879120879120878
0,28,0.434065934065934
0,29,0.5188383045525903
0,30,0.598116169544741
0,31,0.3571428571428571
0,32,0.575353218210361
0,33,0.4034536891679749
0,34,0.48273155416012564
0,35,0.4599686028257456
0,36,0.5211930926216641
0,37,0.5879120879120878
0,38,0.4521193092621664
0,39,0.42935635792778654
0,40,0.44427001569858715
0,41,0.6161695447409734
0,42,0.4010989010989012
0,43,0.45211930926216637
0,44,0.44976452119309257
0,45,0.7417582417582418
0,46,0.5133437990580847
0,47,0.41130298273155413
0,48,0.45211930926216637
0,49,0.6083202511773941
0,50,0.41365777080062793
0,51,0.5572998430141287
0,52,0.47017268445839877
0,53,0.510989010989011
0,54,0.48037676609105184
0,55,0.3626373626373627
0,56,0.4646781789638933
0,57,0.3854003139717425
0,58,0.7032967032967032
0,59,0.5235478806907379
0,60,0.423861852433281
0,61,0.45996860282574564
0,62,0.47252747252747246
0,63,0.5392464678178964
0,64,0.47488226059654626
0,65,0.39560439560439553
0,66,0.3445839874411303
0,67,0.5596546310832026
0,68,0.46232339089481944
0,69,0.4058084772370487
0,70,0.500784929356358
0,71,0.5675039246467819
0,72,0.5902668759811617
0,73,0.4191522762951334
0,74,0.3571428571428571
0,75,0.5494505494505494
0,76,0.46232339089481944
0,77,1.3500784929356358
0,78,0.5620094191522763
0,79,0.4827315541601256
0,80,0.5518053375196231
0,81,1.0667189952904241
0,82,0.5392464678178964
0,83,0.500784929356358
0,84,0.42621664050235486
0,85,0.3830455259026687
0,86,0.6263736263736264
0,87,0.434065934065934
0,88,0.2990580847723705
