version,ms
0,0.46153846153846145
1,0.23076923076923073
2,0.5384615384615385
3,0.46153846153846145
4,0.5384615384615385
5,0.6923076923076922
6,0.5384615384615385
7,0.6923076923076922
8,0.7692307692307693
9,0.6923076923076922
10,0.8461538461538461
11,0.6923076923076922
12,0.8461538461538463
13,1.0
14,1.0
15,1.0
16,1.3846153846153844
17,1.0
18,1.2307692307692308
19,1.4615384615384615
20,1.076923076923077
21,1.076923076923077
22,1.1538461538461537
23,1.5384615384615385
24,1.4615384615384615
25,1.307692307692308
26,1.4615384615384615
27,1.6923076923076923
28,1.6153846153846154
29,4.307692307692308
30,1.7692307692307692
31,1.5384615384615385
32,1.8461538461538463
33,1.4615384615384615
34,1.7692307692307692
35,1.6153846153846154
36,1.6153846153846156
37,1.692307692307692
38,1.923076923076923
39,1.7692307692307692
40,2.076923076923077
41,1.923076923076923
42,2.0
43,2.076923076923077
44,2.153846153846154
45,2.076923076923077
46,1.923076923076923
47,2.3076923076923075
48,2.153846153846154
49,2.3076923076923075
50,2.3846153846153846
51,2.3846153846153846
52,2.076923076923077
53,2.230769230769231
54,2.3076923076923075
55,2.769230769230769
56,2.4615384615384617
57,2.6153846153846154
58,2.3846153846153846
59,2.6923076923076925
60,2.769230769230769
61,2.6153846153846154
62,2.615384615384616
63,2.923076923076923
64,3.0
65,2.923076923076923
66,2.769230769230769
67,2.923076923076923
68,3.076923076923077
69,2.923076923076923
70,2.923076923076923
71,3.076923076923077
72,3.076923076923077
73,3.3076923076923075
74,3.0
75,3.230769230769231
76,3.0
77,3.3076923076923075
78,3.6153846153846154
79,3.5384615384615383
80,3.076923076923077
81,3.5384615384615383
82,3.3846153846153846
83,3.3846153846153846
84,3.230769230769231
85,3.230769230769231
86,3.4615384615384617
87,3.230769230769231
88,3.3076923076923075
