patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,3,1170,10,10,1,50,52,52
0,500,4,14,12,15,12,0,0,0,0
1,0,21341,21600,179207,9366,7808,1,41,41,41
1,500,4286,3436,3424,3425,3435,0,0,0,0
2,0,7579,10502,9154,7633,6140,1,49,49,49
2,500,3266,3252,3291,3248,3261,0,0,0,0
3,0,11940,1921,7415,6207,4830,1,49,49,49
3,500,3052,3041,3031,3048,3037,0,0,0,0
4,0,10557,1531,7250,6289,4653,1,45,45,45
4,500,2841,2825,2821,2825,2822,0,0,0,0
5,0,11510,1368,7128,6239,4701,1,49,49,49
5,500,2666,2653,2655,2720,2669,0,0,0,0
6,0,17954,1210,7557,6503,5608,1,47,47,47
6,500,2497,2477,2480,2483,2479,0,0,0,0
7,0,16447,878,6852,6367,5702,1,50,50,50
7,500,2370,2325,2325,2358,2347,0,0,0,0
8,0,7819,362,3323,3107,2938,1,24,24,24
8,500,2465,2143,2243,2159,2159,0,0,0,0
9,0,10217,206,3540,3306,3077,1,25,25,25
9,500,2880,2767,2275,2041,2039,0,0,0,0
