patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,3247,22,1266,15,1,50,66,66
0,500,1,29,14,15,19,0,0,0,0
1,0,43010,17070,18324,70838,4794,1,50,64,64
1,500,1827,1777,1707,1626,1567,0,0,0,0
2,0,17579,1409,3494,4494,4015,1,50,64,64
2,500,1592,1568,1520,1447,1428,0,0,0,0
3,0,11681,1262,3408,4513,4008,1,50,64,64
3,500,1515,1499,1430,1394,1360,0,0,0,0
4,0,14952,1068,3214,4261,3821,1,50,64,64
4,500,1403,1405,1334,1308,1266,0,0,0,0
5,0,28824,937,3102,4354,3952,1,50,64,64
5,500,1388,1390,1311,1296,1242,0,0,0,0
6,0,24182,806,2964,4101,3653,1,50,64,64
6,500,1253,1216,1209,1150,1150,0,0,0,0
7,0,23139,676,2967,4070,3681,1,50,64,64
7,500,1163,1186,1117,1121,1059,0,0,0,0
8,0,14804,425,2614,3779,3414,1,50,64,64
8,500,1010,985,973,954,921,0,0,0,0
9,0,1502,860,2279,3132,2954,1,50,64,64
9,500,1207,1201,914,914,915,0,0,0,0
