patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,506,46,512,511,510,1,6,6,6
0,1,500,508,527,527,527,526,0,0,0,0
0,2,0,495,65,527,515,513,1,7,7,7
0,2,500,493,525,524,525,524,0,0,0,0
0,3,0,470,93,516,515,514,1,7,7,7
0,3,500,469,528,528,527,527,0,0,0,0
1,3,0,942,76,526,527,526,1,6,6,6
1,3,500,941,537,535,536,536,0,0,0,0
0,4,0,510,129,516,515,514,1,6,6,6
0,4,500,511,528,527,527,527,0,0,0,0
2,4,0,965,131,524,523,526,1,6,6,6
2,4,500,963,1419,539,537,538,0,0,0,0
0,5,0,431,150,518,519,518,1,7,7,7
0,5,500,426,532,529,530,530,0,0,0,0
2,5,0,886,131,525,523,524,1,9,9,9
2,5,500,884,536,535,534,535,0,0,0,0
0,6,0,410,175,517,517,516,1,7,7,7
0,6,500,406,532,529,529,529,0,0,0,0
3,6,0,832,184,521,521,522,1,9,9,9
3,6,500,831,535,533,534,534,0,0,0,0
0,7,0,383,203,518,518,518,1,7,7,7
0,7,500,381,530,530,530,530,0,0,0,0
3,7,0,812,186,523,523,523,1,12,12,12
3,7,500,813,538,537,537,536,0,0,0,0
0,8,0,363,232,528,520,520,1,7,7,7
0,8,500,360,536,534,533,535,0,0,0,0
4,8,0,836,238,525,653,524,1,12,12,12
4,8,500,836,537,536,536,534,0,0,0,0
0,9,0,343,257,523,521,521,1,7,7,7
0,9,500,339,535,533,533,534,0,0,0,0
4,9,0,822,236,524,523,523,1,18,18,18
4,9,500,814,537,535,535,544,0,0,0,0
