patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,3,15,9,17,1,50,71,71
0,500,1,13,15,17,14,0,0,0,0
1,0,80073,391285,11086,14186,11619,1,50,70,70
1,500,10541,10477,10475,10477,10498,0,0,0,0
2,0,10604,6690,7191,11660,11633,1,50,63,63
2,500,10554,10882,10577,10537,10481,0,0,0,0
3,0,10556,7281,7811,11672,11679,1,50,57,57
3,500,10533,10467,10463,10452,10463,0,0,0,0
4,0,10594,7917,8759,11723,11654,1,50,68,68
4,500,10537,10493,10483,10472,10464,0,0,0,0
5,0,10630,8590,9036,11628,11620,1,50,67,67
5,500,10555,10487,10789,10484,10511,0,0,0,0
6,0,10649,9243,9695,11630,11658,1,50,60,60
6,500,10583,10493,10492,10486,10559,0,0,0,0
7,0,10658,9846,10312,11923,11680,1,50,63,63
7,500,10572,10512,10494,10535,10580,0,0,0,0
8,0,10648,10465,10955,11694,11724,1,50,70,70
8,500,10582,10511,10831,10590,10571,0,0,0,0
9,0,10615,11145,11613,11654,11672,1,50,55,55
9,500,10593,10534,10612,10588,10514,0,0,0,0
