patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,4606,3820,14665,11066,8537,1,50,76,76
0,1,500,4598,6737,6742,6758,6759,0,0,0,0
0,2,0,4407,47,3064,5602,6760,1,50,100,100
0,2,500,4403,6806,6812,6781,6782,0,0,0,0
0,3,0,4231,157,3154,5826,6780,1,50,100,100
0,3,500,4233,7218,7507,7492,7024,0,0,0,0
1,3,0,8887,159,4303,6905,6875,1,50,72,72
1,3,500,8814,6909,7025,6920,6903,0,0,0,0
0,4,0,4613,271,3203,6791,6793,1,50,94,94
0,4,500,4621,6870,6873,6831,6821,0,0,0,0
2,4,0,8994,411,4636,6876,6867,1,50,72,72
2,4,500,8977,6904,6893,6904,6894,0,0,0,0
0,5,0,3891,383,3184,6787,6822,1,50,88,88
0,5,500,3921,7154,6821,6787,6786,0,0,0,0
2,5,0,8299,412,2785,5242,6877,1,50,100,110
2,5,500,8277,6900,6899,6897,6892,0,0,0,0
0,6,0,3842,505,3246,6798,6794,1,50,93,93
0,6,500,3828,6824,6821,6835,6825,0,0,0,0
3,6,0,8011,666,3007,6890,7180,1,50,97,97
3,6,500,8204,6925,6913,6974,6979,0,0,0,0
0,7,0,3691,591,3319,6428,6817,1,50,100,104
0,7,500,3669,6833,6839,6848,6846,0,0,0,0
3,7,0,7875,668,2742,5346,6886,1,50,100,133
3,7,500,7862,6943,6954,6958,6932,0,0,0,0
0,8,0,3616,705,3357,7113,6806,1,50,97,97
0,8,500,3504,6826,6819,6812,6812,0,0,0,0
4,8,0,8078,925,2891,5608,6873,1,50,100,136
4,8,500,8088,6909,6899,6892,6895,0,0,0,0
0,9,0,3348,825,3510,6829,6825,1,50,100,100
0,9,500,3353,6836,6845,6831,6827,0,0,0,0
4,9,0,8233,928,2006,3502,6948,1,50,100,208
4,9,500,8008,6972,6956,6902,6901,0,0,0,0
