patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,1264,1643,17,8,1,50,71,71
0,500,1,14,22,14,12,0,0,0,0
1,0,18416,23551,176591,18758,5716,1,50,67,67
1,500,1866,1833,1738,1672,1623,0,0,0,0
2,0,5404,832,2586,3639,3423,1,50,67,67
2,500,1003,911,920,907,908,0,0,0,0
3,0,19111,1098,3540,4540,4110,1,50,65,65
3,500,1343,1334,1306,1263,1248,0,0,0,0
4,0,16142,1171,4017,5049,4449,1,50,63,63
4,500,1389,1361,1339,1288,1262,0,0,0,0
5,0,13002,1017,3815,4920,4360,1,50,64,64
5,500,1277,1255,1243,1188,1181,0,0,0,0
6,0,8674,912,4022,4676,4180,1,50,60,60
6,500,1186,1223,1162,1151,1103,0,0,0,0
7,0,7629,772,3914,4596,4105,1,50,63,63
7,500,1103,1143,1090,1079,1045,0,0,0,0
8,0,5583,328,2371,3002,2842,1,50,62,62
8,500,767,779,776,720,587,0,0,0,0
9,0,3904,143,1505,1951,1948,1,50,58,58
9,500,569,575,570,570,571,0,0,0,0
