patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,4,13,689,19,1,50,61,61
0,500,4,26,25,16,16,0,0,0,0
1,0,7002,531,73665,24281,3192,1,50,58,58
1,500,1088,1062,1043,1009,978,0,0,0,0
2,0,937,441,1766,2332,2511,1,50,58,58
2,500,736,760,757,732,721,0,0,0,0
3,0,685,319,1336,1840,1793,1,50,58,58
3,500,579,599,597,579,447,0,0,0,0
4,0,513,248,943,1338,1336,1,50,58,58
4,500,511,493,491,491,492,0,0,0,0
5,0,447,169,879,1248,1247,1,50,58,58
5,500,428,408,404,407,407,0,0,0,0
6,0,434,147,856,1228,1226,1,50,58,58
6,500,411,386,387,385,386,0,0,0,0
7,0,406,124,836,1216,1214,1,50,58,58
7,500,395,366,372,363,371,0,0,0,0
8,0,383,103,2165,1205,1187,1,50,58,58
8,500,368,347,341,349,342,0,0,0,0
9,0,378,82,794,1158,1157,1,50,58,58
9,500,343,324,321,321,321,0,0,0,0
