patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,814,5,8,7,1,50,69,69
0,500,3,15,18,14,14,0,0,0,0
1,0,30240,23377,207893,40968,6388,1,50,63,63
1,500,3109,2943,2755,2596,2473,0,0,0,0
2,0,2310,964,2120,2979,2947,1,50,60,60
2,500,1697,1683,1681,1687,1680,0,0,0,0
3,0,1664,671,1869,2761,2760,1,50,60,60
3,500,1657,1642,1640,1640,1641,0,0,0,0
4,0,22008,449,3969,3583,3309,1,43,43,43
4,500,2071,1995,1918,1871,1833,0,0,0,0
5,0,10844,461,4043,3611,3314,1,45,45,45
5,500,2203,2129,2020,1949,1863,0,0,0,0
6,0,8602,283,2324,2222,2133,1,45,45,45
6,500,1700,1624,1286,1207,1207,0,0,0,0
7,0,1439,505,1410,1657,1609,1,50,51,51
7,500,1423,1403,1416,1419,1413,0,0,0,0
8,0,9852,540,1989,2101,2020,1,50,50,50
8,500,1912,1812,1731,1661,1619,0,0,0,0
9,0,5861,422,1277,1193,1197,1,50,58,58
9,500,1200,1179,1173,1168,1164,0,0,0,0
