patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,508,41,30,13,1,50,61,61
0,500,2,18,17,15,16,0,0,0,0
1,0,42064,36546,636815,5948,5131,1,50,60,60
1,500,3387,3147,2971,2806,2567,0,0,0,0
2,0,91,139,1638,2585,2796,1,50,100,112
2,500,95,2020,2015,2015,2016,0,0,0,0
3,0,8369,128,4736,4816,4355,1,50,55,55
3,500,85,2959,2814,2588,2002,0,0,0,0
4,0,899,124,2652,2734,2737,1,50,55,55
4,500,87,2008,2002,1999,2000,0,0,0,0
5,0,15170,128,2969,4927,4754,1,50,100,111
5,500,89,3162,2981,2823,2679,0,0,0,0
6,0,100,138,1661,2547,2782,1,50,100,112
6,500,99,2018,2011,2013,2013,0,0,0,0
7,0,7383,485,4605,4518,4134,1,50,61,61
7,500,63,2842,2697,2059,2003,0,0,0,0
8,0,100,826,1562,2442,2775,1,50,100,118
8,500,99,2023,2015,2023,2008,0,0,0,0
9,0,8192,2818,4153,4296,3963,1,50,68,68
9,500,67,2738,2332,2009,1994,0,0,0,0
