patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,4,13,20,20,1,50,86,86
0,500,2,23,22,21,21,0,0,0,0
1,0,35412,11672,494957,9420,6962,1,50,86,86
1,500,4600,4214,3128,3105,3105,0,0,0,0
2,0,56,84,2044,2981,4196,1,50,100,164
2,500,60,3131,3183,3115,3118,0,0,0,0
3,0,2350,77,3954,4579,4576,1,50,84,84
3,500,48,3458,3436,3425,3429,0,0,0,0
4,0,57,87,2262,3418,4611,1,50,100,159
4,500,61,3128,3115,3111,3111,0,0,0,0
5,0,7177,117,5798,6306,5557,1,50,87,87
5,500,50,3452,3425,3425,3427,0,0,0,0
6,0,60,87,2317,3257,4623,1,50,100,170
6,500,60,3458,3450,3579,3439,0,0,0,0
7,0,61,100,2374,3254,4615,1,50,100,168
7,500,60,3459,3466,3457,3466,0,0,0,0
8,0,61,420,2231,3055,4210,1,50,100,163
8,500,52,3155,3111,3111,3110,0,0,0,0
9,0,60,1089,2232,3078,4172,1,50,100,165
9,500,61,3150,3107,3106,3105,0,0,0,0
