patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,4721,4971,5324,8078,6392,1,50,54,54
0,1,500,4750,5452,5406,5403,5405,0,0,0,0
0,2,0,4454,37,3441,5414,5412,1,50,60,60
0,2,500,4459,5428,5428,5430,5428,0,0,0,0
0,3,0,4192,37,3759,5420,5472,1,50,57,57
0,3,500,4224,5519,5509,5500,5467,0,0,0,0
1,3,0,8867,45,1879,5538,5542,1,50,56,56
1,3,500,8876,5564,5598,5621,5612,0,0,0,0
0,4,0,3965,29,4034,5453,5485,1,50,59,59
0,4,500,3967,5819,5521,5517,5458,0,0,0,0
2,4,0,8340,28,2448,5514,5513,1,50,55,55
2,4,500,8354,5566,5563,5558,5550,0,0,0,0
0,5,0,3710,1436,4338,5452,5459,1,50,55,55
0,5,500,3745,5514,5534,5513,5490,0,0,0,0
2,5,0,8111,29,2410,5526,5516,1,50,83,83
2,5,500,8111,5549,5550,5560,5576,0,0,0,0
0,6,0,3492,84,4402,5497,5504,1,50,72,72
0,6,500,3493,5584,5576,5562,5563,0,0,0,0
3,6,0,7665,29,2802,5541,5539,1,50,90,90
3,6,500,7670,5565,5551,5554,5550,0,0,0,0
0,7,0,3233,198,4884,5510,5500,1,50,56,56
0,7,500,3245,5551,5554,5567,5556,0,0,0,0
3,7,0,7427,28,2890,3654,5539,1,50,100,124
3,7,500,7391,5561,5563,5546,5544,0,0,0,0
0,8,0,3017,157,4981,5511,5509,1,50,70,70
0,8,500,3007,5523,5549,5569,5579,0,0,0,0
4,8,0,6953,60,3163,4146,5520,1,50,100,125
4,8,500,6904,5548,5555,5548,5546,0,0,0,0
0,9,0,2787,101,5205,5528,5531,1,50,73,73
0,9,500,2788,5549,5547,5549,5562,0,0,0,0
4,9,0,6690,59,2851,3857,5521,1,50,100,191
4,9,500,6679,5558,5559,5560,5559,0,0,0,0
