patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,13,72,7,1,50,60,60
0,500,1,13,14,15,13,0,0,0,0
1,0,83035,426576,10560,14799,10311,1,50,60,60
1,500,9919,9902,9877,9804,9801,0,0,0,0
2,0,28062,9668,8610,11315,9820,1,50,60,60
2,500,3993,9285,9220,9238,9293,0,0,0,0
3,0,20407,9523,8574,10566,9273,1,50,60,60
3,500,3408,8753,8703,8749,8749,0,0,0,0
4,0,27608,7474,6348,8609,8610,1,50,60,60
4,500,8167,8111,8101,8099,8111,0,0,0,0
5,0,19285,8847,8100,8508,8080,1,50,60,60
5,500,2279,7610,7625,7591,7534,0,0,0,0
6,0,11384,9033,8281,8109,7551,1,50,60,60
6,500,1708,7016,6999,7006,7067,0,0,0,0
7,0,19264,10751,9288,8981,6981,1,50,60,60
7,500,1149,6455,6459,6454,6459,0,0,0,0
8,0,22725,11040,9410,8525,6428,1,50,60,60
8,500,594,5906,5899,5890,5891,0,0,0,0
9,0,15359,10102,8988,7241,5942,1,50,60,60
9,500,67,5427,5381,5383,5389,0,0,0,0
