patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,1790,16,17,6,1,50,52,52
0,500,1,14,19,8,17,0,0,0,0
1,0,32737,5809,10644,7791,7795,1,49,49,49
1,500,7595,7512,7484,7487,7489,0,0,0,0
2,0,7548,3499,4511,7759,7764,1,50,53,53
2,500,7546,7576,7573,7564,7541,0,0,0,0
3,0,7571,3520,5023,7768,7781,1,50,50,50
3,500,7576,7525,7513,7509,7519,0,0,0,0
4,0,7638,3529,8745,7811,7778,1,47,47,47
4,500,7568,7520,7518,7511,7513,0,0,0,0
5,0,7573,3512,5899,7779,7822,1,50,50,50
5,500,7645,7590,7600,7574,7517,0,0,0,0
6,0,7597,3545,7802,7789,7788,1,48,48,48
6,500,7598,7537,7537,7597,7595,0,0,0,0
7,0,7798,3563,6881,7862,7886,1,50,51,51
7,500,7688,7634,7608,7625,7618,0,0,0,0
8,0,7668,3554,7339,7860,7883,1,50,52,52
8,500,7647,7635,7536,7537,7537,0,0,0,0
9,0,7596,3539,7783,7807,7814,1,50,52,52
9,500,7597,7626,7631,7643,7618,0,0,0,0
