patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1953,3734,20,21,1,50,62,62
0,500,3,26,25,21,22,0,0,0,0
1,0,106300,306729,9332,13941,9571,1,50,60,60
1,500,9345,9289,9294,9317,9307,0,0,0,0
2,0,16842,7278,7013,9500,9006,1,50,72,72
2,500,3718,8726,8721,8720,8752,0,0,0,0
3,0,12766,4399,4910,8454,8441,1,50,72,72
3,500,3162,8721,8164,8162,8162,0,0,0,0
4,0,23450,4456,4954,7906,7882,1,50,72,72
4,500,7684,7606,7603,7601,7600,0,0,0,0
5,0,23604,7828,5857,7365,7354,1,50,72,72
5,500,2047,7089,7071,7048,7049,0,0,0,0
6,0,33842,4526,5017,6767,6792,1,50,52,52
6,500,6557,6498,6492,6490,6494,0,0,0,0
7,0,23189,7094,6737,6420,6396,1,50,72,72
7,500,6182,6183,6169,6144,6133,0,0,0,0
8,0,24382,9320,8553,8326,5991,1,50,72,72
8,500,583,5594,5595,5594,5608,0,0,0,0
9,0,8381,8224,8118,7030,5388,1,50,72,72
9,500,57,5110,5090,5094,5093,0,0,0,0
