patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3214,1753,19,16,1,50,53,53
0,500,5,12,17,16,11,0,0,0,0
1,0,72709,37465,54123,12623,8901,1,49,49,49
1,500,7896,7832,7830,7835,7843,0,0,0,0
2,0,7907,3608,4768,8128,8116,1,50,53,53
2,500,7880,7851,7849,7827,7842,0,0,0,0
3,0,7882,3598,5249,8117,8124,1,50,50,50
3,500,7890,7839,7836,7842,7841,0,0,0,0
4,0,7908,3606,8140,8156,8145,1,47,47,47
4,500,7906,7859,7856,7859,7860,0,0,0,0
5,0,7936,3629,6159,8164,8176,1,50,50,50
5,500,7932,7897,7877,7878,7878,0,0,0,0
6,0,7941,3638,8472,8166,8147,1,48,48,48
6,500,7907,7875,7878,7875,7873,0,0,0,0
7,0,7915,3622,7085,8150,8158,1,50,51,51
7,500,7912,7876,7870,7874,7885,0,0,0,0
8,0,7931,3629,7600,8183,8167,1,50,52,52
8,500,7956,7891,7891,7895,7887,0,0,0,0
9,0,7969,3659,8120,8171,8190,1,50,52,52
9,500,7965,7913,7904,7895,7897,0,0,0,0
