patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,3,13,11,11,1,50,66,66
0,500,1,13,11,9,19,0,0,0,0
1,0,47671,384979,10404,14206,11385,1,50,66,66
1,500,10913,10911,10865,10838,10834,0,0,0,0
2,0,15309,8854,7934,10741,10765,1,50,66,66
2,500,4316,10165,10158,10165,10157,0,0,0,0
3,0,11095,8351,7139,10121,10134,1,50,66,66
3,500,3676,9585,9607,9582,9532,0,0,0,0
4,0,19778,6599,6026,9479,9515,1,50,66,66
4,500,9288,8953,8973,8956,8892,0,0,0,0
5,0,10231,9240,8320,8905,8900,1,50,66,66
5,500,2445,8307,8307,8342,8369,0,0,0,0
6,0,11144,9807,8762,8523,8279,1,50,66,66
6,500,1831,7700,7699,7759,7759,0,0,0,0
7,0,10721,9877,8894,7952,7651,1,50,66,66
7,500,1213,7081,7085,7083,7096,0,0,0,0
8,0,10745,10273,9139,7574,7137,1,50,66,66
8,500,617,6548,6524,6486,6487,0,0,0,0
9,0,6442,9817,9112,6686,6555,1,50,66,66
9,500,57,5974,5946,5939,5939,0,0,0,0
