patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,1299,3588,6,6,1,50,54,54
0,500,1,12,13,11,13,0,0,0,0
1,0,16328,19494,182851,4644,4117,1,50,54,54
1,500,931,946,893,894,875,0,0,0,0
2,0,6552,569,4503,4365,3908,1,50,54,54
2,500,885,869,865,837,819,0,0,0,0
3,0,16534,512,4564,4357,3871,1,50,54,54
3,500,855,830,827,820,782,0,0,0,0
4,0,15001,444,4276,4095,3688,1,50,53,53
4,500,785,783,759,758,745,0,0,0,0
5,0,4063,261,3035,3050,2879,1,50,54,54
5,500,583,599,596,595,574,0,0,0,0
6,0,20387,335,4624,4238,3805,1,50,52,52
6,500,736,747,709,708,709,0,0,0,0
7,0,18298,342,4276,4191,3753,1,50,54,54
7,500,723,729,699,697,697,0,0,0,0
8,0,4187,176,3149,3066,2902,1,50,54,54
8,500,540,547,541,543,539,0,0,0,0
9,0,4838,119,2471,2700,2577,1,50,58,58
9,500,457,473,469,385,353,0,0,0,0
